Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2020-06-11,8262.0,0.0,0.0,0.0,75288.0,0.0,0.0,0.0,0.0,1401.0,1935.0,185.0,0.0,0.0,65163.0,14340.0,0.0,16961.0,3854.0,7632.0,4152.0
2020-06-12,8262.0,0.0,0.0,0.0,71422.0,0.0,0.0,0.0,0.0,1763.0,2509.0,178.0,0.0,0.0,67467.0,13372.0,0.0,17129.0,4113.0,8888.0,6481.0
2020-06-13,8240.0,0.0,0.0,0.0,59300.0,0.0,0.0,0.0,0.0,1558.0,1949.0,167.0,0.0,0.0,67874.0,11641.0,0.0,24805.0,3699.0,5270.0,3768.0
2020-06-14,8137.0,0.0,0.0,0.0,52694.0,0.0,0.0,0.0,0.0,440.0,5800.0,172.0,0.0,0.0,67565.0,11347.0,0.0,18895.0,4471.0,4256.0,4153.0
2020-06-15,7926.0,0.0,0.0,0.0,71147.0,0.0,0.0,0.0,0.0,4039.0,195.0,166.0,0.0,0.0,67304.0,11981.0,0.0,22257.0,4513.0,75.0,1073.0
2020-06-16,8039.0,0.0,0.0,0.0,81519.0,0.0,0.0,0.0,0.0,1507.0,2594.0,152.0,0.0,0.0,67253.0,11418.0,0.0,19519.0,4482.0,107.0,1559.0
2020-06-17,8128.0,0.0,0.0,0.0,87714.0,0.0,0.0,0.0,0.0,2409.0,3884.0,199.0,0.0,0.0,67107.0,11330.0,0.0,14512.0,4764.0,525.0,1255.0
2020-06-18,8097.0,0.0,0.0,0.0,84058.0,0.0,0.0,0.0,0.0,1030.0,2186.0,293.0,0.0,0.0,67039.0,11186.0,0.0,19772.0,5276.0,2996.0,2766.0
2020-06-19,7818.0,0.0,0.0,0.0,85365.0,0.0,0.0,0.0,0.0,3271.0,3288.0,243.0,0.0,0.0,66859.0,11316.0,0.0,21262.0,5665.0,13018.0,4224.0
2020-06-20,7960.0,0.0,0.0,0.0,74312.0,0.0,0.0,0.0,0.0,2917.0,3365.0,210.0,0.0,0.0,66930.0,11157.0,0.0,22244.0,5881.0,4655.0,1494.0
2020-06-21,7924.0,0.0,0.0,0.0,45242.0,0.0,0.0,0.0,0.0,2745.0,5248.0,195.0,0.0,0.0,66496.0,10832.0,0.0,18184.0,5838.0,17275.0,7988.0
2020-06-22,6676.0,0.0,0.0,0.0,84186.0,0.0,0.0,0.0,0.0,4530.0,3764.0,165.0,0.0,0.0,66806.0,11871.0,0.0,23738.0,5750.0,3873.0,2745.0
2020-06-23,7941.0,0.0,0.0,0.0,88920.0,5.0,0.0,0.0,0.0,1598.0,2351.0,140.0,0.0,0.0,66500.0,11722.0,0.0,26620.0,5546.0,2046.0,2126.0
2020-06-24,8112.0,0.0,0.0,0.0,83968.0,0.0,0.0,0.0,0.0,1617.0,1679.0,126.0,0.0,0.0,66160.0,10591.0,0.0,26636.0,5414.0,9044.0,8133.0
2020-06-25,7966.0,0.0,0.0,0.0,82619.0,5.0,0.0,0.0,0.0,2797.0,4425.0,132.0,0.0,0.0,65995.0,10111.0,0.0,26820.0,5480.0,7978.0,7940.0
2020-06-26,6745.0,0.0,0.0,0.0,81651.0,0.0,0.0,0.0,0.0,2356.0,2889.0,114.0,0.0,0.0,65451.0,11676.0,0.0,20262.0,5491.0,6047.0,6985.0
2020-06-27,6864.0,0.0,0.0,0.0,76315.0,0.0,0.0,0.0,0.0,2055.0,2276.0,140.0,0.0,0.0,65311.0,11867.0,0.0,16109.0,5829.0,19979.0,14419.0
2020-06-28,6553.0,0.0,0.0,0.0,47823.0,0.0,0.0,0.0,0.0,2863.0,5894.0,115.0,0.0,0.0,65511.0,11021.0,0.0,20258.0,5948.0,38552.0,11878.0
2020-06-29,6739.0,0.0,0.0,0.0,82498.0,10.0,0.0,0.0,0.0,4583.0,6225.0,139.0,0.0,0.0,65803.0,12164.0,0.0,18895.0,5602.0,36952.0,16368.0
2020-06-30,6541.0,0.0,0.0,0.0,80281.0,0.0,0.0,0.0,0.0,1796.0,3574.0,122.0,0.0,0.0,65714.0,13224.0,0.0,11603.0,5658.0,35258.0,15782.0
2020-07-01,6837.0,0.0,0.0,0.0,92624.0,0.0,0.0,0.0,0.0,3044.0,4062.0,151.0,0.0,0.0,65425.0,13414.0,0.0,12926.0,5717.0,29799.0,11382.0
2020-07-02,6817.0,0.0,0.0,0.0,98328.0,0.0,0.0,0.0,0.0,3243.0,2829.0,141.0,0.0,0.0,65583.0,14370.0,0.0,16879.0,5648.0,23062.0,8969.0
2020-07-03,6800.0,0.0,0.0,0.0,90156.0,0.0,0.0,0.0,0.0,4407.0,4335.0,128.0,0.0,0.0,71294.0,13540.0,0.0,18596.0,5808.0,21381.0,9210.0
2020-07-04,6735.0,0.0,0.0,0.0,51357.0,0.0,0.0,0.0,0.0,2387.0,3578.0,117.0,0.0,0.0,83469.0,12386.0,0.0,8998.0,5828.0,39062.0,20086.0
2020-07-05,6676.0,0.0,0.0,0.0,26361.0,0.0,0.0,0.0,0.0,2152.0,5269.0,109.0,0.0,0.0,85359.0,11215.0,0.0,12943.0,5814.0,36388.0,27749.0
2020-07-06,7768.0,0.0,0.0,0.0,52036.0,0.0,0.0,0.0,0.0,1640.0,2482.0,108.0,0.0,0.0,89478.0,13241.0,0.0,19867.0,5608.0,24295.0,14571.0
2020-07-07,7933.0,0.0,0.0,0.0,89766.0,6.0,0.0,0.0,0.0,2269.0,1907.0,107.0,0.0,0.0,89601.0,13989.0,0.0,18781.0,5466.0,6565.0,2467.0
2020-07-08,4777.0,0.0,0.0,0.0,95251.0,0.0,0.0,0.0,0.0,4134.0,3529.0,115.0,0.0,0.0,89484.0,15082.0,0.0,6425.0,5084.0,2465.0,5142.0
2020-07-09,2917.0,0.0,0.0,0.0,92919.0,5.0,0.0,0.0,0.0,3310.0,5315.0,99.0,0.0,0.0,89099.0,14035.0,0.0,12922.0,5178.0,30348.0,9355.0
2020-07-10,4959.0,0.0,0.0,0.0,98405.0,0.0,0.0,0.0,0.0,1060.0,1821.0,105.0,0.0,0.0,81252.0,13530.0,0.0,16859.0,5305.0,8905.0,8791.0
2020-07-11,7922.0,0.0,0.0,0.0,89034.0,0.0,0.0,0.0,0.0,2321.0,2708.0,103.0,0.0,0.0,65577.0,13515.0,0.0,21649.0,5518.0,1163.0,1915.0
2020-07-12,7834.0,0.0,0.0,0.0,72886.0,0.0,0.0,0.0,0.0,1495.0,5017.0,91.0,0.0,0.0,65428.0,11466.0,0.0,24522.0,5390.0,0.0,2774.0
2020-07-13,7714.0,0.0,0.0,0.0,87925.0,0.0,0.0,0.0,0.0,2942.0,1960.0,98.0,0.0,0.0,65163.0,12686.0,0.0,26117.0,5274.0,4688.0,2374.0
2020-07-14,7628.0,0.0,0.0,0.0,103706.0,8.0,0.0,0.0,0.0,2445.0,2532.0,85.0,0.0,0.0,64966.0,14605.0,0.0,9421.0,5262.0,1172.0,2069.0
2020-07-15,7707.0,0.0,0.0,0.0,103608.0,0.0,0.0,0.0,0.0,1219.0,1883.0,96.0,0.0,0.0,64783.0,14062.0,0.0,15925.0,5286.0,1050.0,538.0
2020-07-16,8156.0,0.0,0.0,0.0,107879.0,0.0,0.0,0.0,0.0,3617.0,3855.0,89.0,0.0,0.0,64524.0,14579.0,0.0,8606.0,5332.0,3480.0,3408.0
2020-07-17,6702.0,0.0,0.0,0.0,106266.0,29.0,0.0,0.0,0.0,2495.0,3497.0,92.0,0.0,0.0,59099.0,13741.0,0.0,13553.0,5106.0,284.0,543.0
2020-07-18,7515.0,0.0,0.0,0.0,99162.0,0.0,0.0,0.0,0.0,3515.0,4330.0,90.0,0.0,0.0,45146.0,12761.0,0.0,21703.0,5308.0,3894.0,1096.0
2020-07-19,8226.0,0.0,0.0,0.0,91342.0,0.0,0.0,0.0,0.0,2770.0,5179.0,89.0,0.0,0.0,52520.0,11419.0,0.0,21308.0,5349.0,4243.0,2295.0
2020-07-20,8182.0,0.0,0.0,0.0,94055.0,0.0,0.0,0.0,0.0,2282.0,4708.0,68.0,0.0,0.0,68511.0,11773.0,0.0,23067.0,5258.0,2217.0,4679.0
2020-07-21,8210.0,0.0,0.0,0.0,98717.0,0.0,0.0,0.0,0.0,3769.0,4526.0,74.0,0.0,0.0,69281.0,12276.0,0.0,23908.0,5314.0,581.0,3818.0
2020-07-22,8123.0,0.0,0.0,0.0,105208.0,0.0,0.0,0.0,0.0,4037.0,4061.0,81.0,0.0,0.0,69268.0,12602.0,0.0,22976.0,5235.0,119.0,2293.0
2020-07-23,7556.0,0.0,0.0,0.0,103050.0,0.0,0.0,0.0,0.0,3496.0,5069.0,71.0,0.0,0.0,69157.0,12668.0,0.0,23935.0,5164.0,11267.0,2023.0
2020-07-24,7656.0,0.0,0.0,0.0,102154.0,0.0,0.0,0.0,0.0,1146.0,1596.0,78.0,0.0,0.0,69068.0,13657.0,0.0,12944.0,5228.0,10133.0,3566.0
2020-07-25,7802.0,0.0,0.0,0.0,81572.0,0.0,0.0,0.0,0.0,3866.0,3907.0,72.0,0.0,0.0,69081.0,12708.0,0.0,9837.0,5252.0,27887.0,7376.0
2020-07-26,7522.0,0.0,0.0,0.0,50815.0,0.0,0.0,0.0,0.0,2168.0,5279.0,116.0,0.0,0.0,68996.0,11722.0,0.0,18523.0,5217.0,22455.0,9225.0
2020-07-27,7889.0,0.0,0.0,0.0,92789.0,0.0,0.0,0.0,0.0,1722.0,805.0,89.0,0.0,0.0,69000.0,12100.0,0.0,14642.0,5226.0,22270.0,11430.0
2020-07-28,7859.0,0.0,0.0,0.0,70440.0,0.0,0.0,0.0,0.0,2458.0,4873.0,70.0,0.0,0.0,69070.0,11704.0,0.0,17797.0,5196.0,17115.0,13521.0
2020-07-29,7908.0,0.0,0.0,0.0,90554.0,0.0,0.0,0.0,0.0,2688.0,3571.0,64.0,0.0,0.0,69198.0,12907.0,0.0,23221.0,5377.0,4474.0,2676.0
2020-07-30,7996.0,0.0,0.0,0.0,93258.0,0.0,0.0,0.0,0.0,4283.0,3502.0,42.0,0.0,0.0,68974.0,12879.0,0.0,24395.0,5345.0,904.0,2439.0
2020-07-31,7046.0,0.0,0.0,0.0,87020.0,23.0,0.0,0.0,0.0,3235.0,4081.0,60.0,0.0,0.0,68511.0,10833.0,0.0,24370.0,4271.0,10489.0,5974.0
2020-08-01,7776.0,0.0,0.0,0.0,78309.0,0.0,0.0,0.0,0.0,3878.0,5829.0,58.0,0.0,0.0,68386.0,10666.0,0.0,17600.0,4234.0,16516.0,5363.0
2020-08-02,7932.0,0.0,0.0,0.0,77657.0,0.0,0.0,0.0,0.0,1422.0,4186.0,44.0,0.0,0.0,68952.0,10841.0,0.0,16503.0,4331.0,6512.0,3629.0
2020-08-03,8066.0,0.0,0.0,0.0,81370.0,0.0,0.0,0.0,0.0,1165.0,588.0,47.0,0.0,0.0,69104.0,11562.0,0.0,16214.0,4340.0,5110.0,2770.0
2020-08-04,8109.0,0.0,0.0,0.0,84196.0,0.0,0.0,0.0,0.0,1588.0,856.0,52.0,0.0,0.0,68999.0,11349.0,0.0,22627.0,4859.0,7225.0,1627.0
2020-08-05,8150.0,0.0,0.0,0.0,70042.0,0.0,0.0,0.0,0.0,2237.0,5256.0,58.0,0.0,0.0,67750.0,10912.0,0.0,24491.0,5261.0,14137.0,4141.0
2020-08-06,7947.0,0.0,0.0,0.0,79804.0,0.0,0.0,0.0,0.0,2125.0,2297.0,46.0,0.0,0.0,68434.0,11493.0,0.0,23073.0,5167.0,1662.0,2625.0
2020-08-07,6918.0,0.0,0.0,0.0,77956.0,0.0,0.0,0.0,0.0,1802.0,245.0,50.0,0.0,0.0,68116.0,10667.0,0.0,23114.0,5599.0,1818.0,1497.0
2020-08-08,6135.0,0.0,0.0,0.0,65374.0,0.0,0.0,0.0,0.0,1578.0,2599.0,42.0,0.0,0.0,67955.0,10267.0,0.0,21170.0,5638.0,4596.0,2752.0
2020-08-09,6251.0,0.0,0.0,0.0,56378.0,0.0,0.0,0.0,0.0,1851.0,4603.0,42.0,0.0,0.0,67675.0,10122.0,0.0,17415.0,5620.0,9491.0,5101.0
2020-08-10,5967.0,0.0,0.0,0.0,75277.0,0.0,0.0,0.0,0.0,3775.0,2848.0,48.0,0.0,0.0,67603.0,10656.0,0.0,19415.0,5738.0,4598.0,3394.0
2020-08-11,6133.0,0.0,0.0,0.0,77941.0,32.0,0.0,0.0,0.0,2661.0,4758.0,66.0,0.0,0.0,67737.0,10522.0,0.0,14814.0,5511.0,3289.0,2798.0
2020-08-12,6352.0,0.0,0.0,0.0,79603.0,0.0,0.0,0.0,0.0,3024.0,3707.0,47.0,0.0,0.0,67504.0,9689.0,0.0,20701.0,5626.0,3281.0,3491.0
2020-08-13,6656.0,0.0,0.0,0.0,84278.0,0.0,0.0,0.0,0.0,2660.0,2717.0,40.0,0.0,0.0,67395.0,10840.0,0.0,17449.0,5722.0,1286.0,3551.0
2020-08-14,6565.0,0.0,0.0,0.0,86758.0,0.0,0.0,0.0,0.0,2745.0,4937.0,41.0,0.0,0.0,67666.0,10696.0,0.0,13235.0,6032.0,64.0,3230.0
2020-08-15,6972.0,0.0,0.0,0.0,77253.0,0.0,0.0,0.0,0.0,1478.0,454.0,48.0,0.0,0.0,61689.0,10713.0,0.0,14536.0,6188.0,113.0,604.0
2020-08-16,7277.0,0.0,0.0,0.0,77640.0,0.0,0.0,0.0,0.0,1083.0,4726.0,55.0,0.0,0.0,55765.0,10472.0,0.0,15258.0,6268.0,1230.0,2100.0
2020-08-17,7088.0,0.0,0.0,0.0,82819.0,0.0,0.0,0.0,0.0,4002.0,3291.0,42.0,0.0,0.0,55949.0,11686.0,0.0,16909.0,5979.0,582.0,4122.0
2020-08-18,7545.0,0.0,0.0,0.0,75016.0,0.0,0.0,0.0,0.0,3295.0,4239.0,50.0,0.0,0.0,61745.0,11540.0,0.0,16772.0,6158.0,15786.0,2730.0
2020-08-19,7538.0,0.0,0.0,0.0,67997.0,6.0,0.0,0.0,0.0,433.0,1118.0,47.0,0.0,0.0,67445.0,10968.0,0.0,15998.0,6056.0,9650.0,6883.0
2020-08-20,7526.0,0.0,0.0,0.0,75586.0,0.0,0.0,0.0,0.0,4151.0,3550.0,56.0,0.0,0.0,67624.0,12001.0,0.0,13307.0,5571.0,11284.0,7553.0
2020-08-21,7791.0,0.0,0.0,0.0,71829.0,0.0,0.0,0.0,0.0,4514.0,6031.0,56.0,0.0,0.0,67631.0,10699.0,0.0,19343.0,5592.0,31435.0,16491.0
2020-08-22,7792.0,0.0,0.0,0.0,54670.0,0.0,0.0,0.0,0.0,3139.0,4357.0,53.0,0.0,0.0,68234.0,11551.0,0.0,15360.0,5799.0,41546.0,15669.0
2020-08-23,8025.0,0.0,0.0,0.0,54638.0,0.0,0.0,0.0,0.0,727.0,5468.0,43.0,0.0,0.0,68533.0,11481.0,0.0,12567.0,5381.0,31936.0,12286.0
2020-08-24,7938.0,0.0,0.0,0.0,76158.0,0.0,0.0,0.0,0.0,2941.0,1037.0,44.0,0.0,0.0,68739.0,13332.0,0.0,14577.0,5446.0,14235.0,7791.0
2020-08-25,8024.0,0.0,0.0,0.0,75992.0,11.0,0.0,0.0,0.0,1180.0,782.0,56.0,0.0,0.0,68682.0,13478.0,0.0,8121.0,5564.0,32036.0,17623.0
2020-08-26,7689.0,0.0,0.0,0.0,77400.0,12.0,0.0,0.0,0.0,3257.0,6566.0,42.0,0.0,0.0,68512.0,13720.0,0.0,5745.0,5534.0,28157.0,29764.0
2020-08-27,7900.0,0.0,0.0,0.0,92839.0,10.0,0.0,0.0,0.0,3484.0,2228.0,39.0,0.0,0.0,69104.0,14304.0,0.0,14300.0,5522.0,4322.0,4556.0
2020-08-28,7835.0,0.0,0.0,0.0,82439.0,0.0,0.0,0.0,0.0,3375.0,4807.0,63.0,0.0,0.0,66473.0,14100.0,0.0,13310.0,5455.0,23709.0,13265.0
2020-08-29,8029.0,0.0,0.0,0.0,81859.0,0.0,0.0,0.0,0.0,2704.0,3309.0,61.0,0.0,0.0,58737.0,14853.0,0.0,10711.0,5997.0,15502.0,5513.0
2020-08-30,7757.0,0.0,0.0,0.0,66908.0,0.0,0.0,0.0,0.0,791.0,3214.0,61.0,0.0,0.0,58698.0,13605.0,0.0,10352.0,6345.0,33975.0,6321.0
2020-08-31,6729.0,0.0,0.0,0.0,80215.0,0.0,0.0,0.0,0.0,3134.0,2430.0,69.0,0.0,0.0,58910.0,14472.0,0.0,12084.0,6354.0,4494.0,3563.0
2020-09-01,6898.0,0.0,0.0,0.0,81766.0,5.0,0.0,0.0,0.0,2296.0,2964.0,51.0,0.0,0.0,62197.0,15078.0,0.0,12704.0,5760.0,1073.0,1864.0
2020-09-02,6826.0,0.0,0.0,0.0,83190.0,0.0,0.0,0.0,0.0,2648.0,3630.0,37.0,0.0,0.0,70409.0,15386.0,0.0,16323.0,5075.0,512.0,572.0
2020-09-03,6866.0,0.0,0.0,0.0,74570.0,3.0,0.0,0.0,0.0,2743.0,4041.0,49.0,0.0,0.0,80429.0,14727.0,0.0,6255.0,4729.0,35946.0,10166.0
2020-09-04,6900.0,0.0,0.0,0.0,77587.0,0.0,0.0,0.0,0.0,3483.0,3182.0,40.0,0.0,0.0,82505.0,14723.0,0.0,11398.0,4720.0,13211.0,5459.0
2020-09-05,6700.0,0.0,0.0,0.0,53965.0,0.0,0.0,0.0,0.0,2324.0,4164.0,63.0,0.0,0.0,89293.0,12959.0,0.0,15281.0,5005.0,10851.0,3605.0
2020-09-06,6764.0,0.0,0.0,0.0,56787.0,0.0,0.0,0.0,0.0,1371.0,4676.0,48.0,0.0,0.0,93634.0,13092.0,0.0,14564.0,5127.0,3070.0,1520.0
2020-09-07,6761.0,0.0,0.0,0.0,71310.0,13.0,0.0,0.0,0.0,3228.0,2128.0,53.0,0.0,0.0,93654.0,13759.0,0.0,17731.0,5089.0,14183.0,1692.0
2020-09-08,6765.0,0.0,0.0,0.0,77525.0,0.0,0.0,0.0,0.0,3373.0,3729.0,41.0,0.0,0.0,93411.0,14595.0,0.0,6366.0,4803.0,12577.0,4665.0
2020-09-09,6810.0,0.0,0.0,0.0,76441.0,0.0,0.0,0.0,0.0,2959.0,3431.0,41.0,0.0,0.0,93200.0,14571.0,0.0,11801.0,4386.0,10746.0,3669.0
2020-09-10,6890.0,0.0,0.0,0.0,74358.0,0.0,0.0,0.0,0.0,2698.0,3000.0,51.0,0.0,0.0,93433.0,14092.0,0.0,19338.0,4463.0,241.0,1435.0
2020-09-11,6821.0,0.0,0.0,0.0,76415.0,0.0,0.0,0.0,0.0,3080.0,3859.0,41.0,0.0,0.0,93307.0,14125.0,0.0,16252.0,4343.0,3835.0,601.0
2020-09-12,6691.0,0.0,0.0,0.0,61759.0,0.0,0.0,0.0,0.0,2091.0,4274.0,37.0,0.0,0.0,93503.0,11951.0,0.0,16795.0,4670.0,17021.0,3131.0
2020-09-13,6280.0,0.0,0.0,0.0,43884.0,0.0,0.0,0.0,0.0,1463.0,4630.0,51.0,0.0,0.0,92946.0,11957.0,0.0,18338.0,5697.0,11575.0,1335.0
2020-09-14,6528.0,0.0,0.0,0.0,79840.0,65.0,0.0,0.0,0.0,4056.0,2136.0,47.0,0.0,0.0,92760.0,13707.0,0.0,17648.0,5572.0,1070.0,2355.0
2020-09-15,6136.0,0.0,0.0,0.0,80087.0,128.0,0.0,0.0,0.0,3763.0,5215.0,50.0,0.0,0.0,92322.0,13255.0,0.0,16906.0,5513.0,1747.0,3748.0
2020-09-16,6729.0,0.0,0.0,0.0,75778.0,0.0,0.0,0.0,0.0,3212.0,4187.0,35.0,0.0,0.0,92481.0,13211.0,0.0,16580.0,5625.0,19058.0,5346.0
2020-09-17,6642.0,0.0,0.0,0.0,72436.0,11.0,0.0,0.0,0.0,3375.0,5439.0,32.0,0.0,0.0,93185.0,12959.0,0.0,18689.0,5737.0,30238.0,12288.0
2020-09-18,6773.0,0.0,0.0,0.0,67343.0,0.0,0.0,0.0,0.0,4141.0,5786.0,26.0,0.0,0.0,93327.0,14534.0,0.0,17847.0,5789.0,25040.0,12471.0
2020-09-19,6868.0,0.0,0.0,0.0,63640.0,0.0,0.0,0.0,0.0,3673.0,3078.0,35.0,0.0,0.0,93118.0,14381.0,0.0,16294.0,5904.0,17887.0,6910.0
2020-09-20,6263.0,0.0,0.0,0.0,56159.0,0.0,0.0,0.0,0.0,660.0,4680.0,36.0,0.0,0.0,93293.0,13194.0,0.0,15812.0,5926.0,11749.0,4673.0
2020-09-21,6784.0,0.0,0.0,0.0,63324.0,0.0,0.0,0.0,0.0,4078.0,2782.0,33.0,0.0,0.0,93448.0,13820.0,0.0,17252.0,5869.0,1144.0,1869.0
2020-09-22,6815.0,0.0,0.0,0.0,68763.0,0.0,0.0,0.0,0.0,5547.0,6609.0,32.0,0.0,0.0,93080.0,14077.0,0.0,15464.0,5761.0,4742.0,544.0
2020-09-23,6910.0,0.0,0.0,0.0,65678.0,0.0,0.0,0.0,0.0,4351.0,4925.0,37.0,0.0,0.0,92947.0,14680.0,0.0,9182.0,5705.0,26294.0,12185.0
2020-09-24,6348.0,0.0,0.0,0.0,51754.0,0.0,0.0,0.0,0.0,5732.0,7445.0,61.0,0.0,0.0,93371.0,13818.0,0.0,12345.0,5905.0,34830.0,19013.0
2020-09-25,7043.0,0.0,0.0,0.0,60124.0,0.0,0.0,0.0,0.0,2901.0,6423.0,60.0,0.0,0.0,86809.0,14322.0,0.0,7442.0,6020.0,32770.0,21061.0
2020-09-26,6929.0,0.0,0.0,0.0,39475.0,0.0,0.0,0.0,0.0,2673.0,1337.0,239.0,0.0,0.0,69509.0,16103.0,0.0,7798.0,6002.0,35089.0,17221.0
2020-09-27,6807.0,0.0,0.0,0.0,42468.0,0.0,0.0,0.0,0.0,1066.0,6725.0,592.0,0.0,0.0,69248.0,14212.0,0.0,5638.0,5762.0,43302.0,12724.0
2020-09-28,7053.0,0.0,0.0,0.0,69010.0,0.0,0.0,0.0,0.0,4375.0,1163.0,305.0,0.0,0.0,69546.0,16488.0,0.0,1198.0,5628.0,22877.0,5679.0
2020-09-29,6970.0,0.0,0.0,0.0,71442.0,0.0,0.0,0.0,0.0,3441.0,5082.0,345.0,0.0,0.0,69590.0,16329.0,0.0,10956.0,5674.0,3948.0,2911.0
2020-09-30,6048.0,0.0,0.0,0.0,67791.0,0.0,0.0,0.0,0.0,2775.0,3913.0,243.0,0.0,0.0,69417.0,16631.0,0.0,6420.0,6142.0,17179.0,4646.0
2020-10-01,2289.0,0.0,0.0,0.0,70675.0,0.0,0.0,0.0,0.0,3511.0,5354.0,196.0,0.0,0.0,69471.0,14886.0,0.0,4002.0,5541.0,25182.0,11908.0
2020-10-02,2301.0,0.0,0.0,0.0,70016.0,0.0,0.0,0.0,0.0,3007.0,2952.0,185.0,0.0,0.0,69685.0,15522.0,0.0,4093.0,5010.0,33247.0,17128.0
2020-10-03,2082.0,0.0,0.0,0.0,61589.0,0.0,0.0,0.0,0.0,3057.0,2853.0,277.0,0.0,0.0,69550.0,16804.0,0.0,4174.0,5767.0,14921.0,6718.0
2020-10-04,2122.0,0.0,0.0,0.0,26706.0,0.0,0.0,0.0,0.0,2439.0,6312.0,233.0,0.0,0.0,69493.0,13611.0,0.0,7829.0,5873.0,38122.0,27540.0
2020-10-05,2269.0,0.0,0.0,0.0,48126.0,0.0,0.0,0.0,0.0,3763.0,3236.0,260.0,0.0,0.0,69489.0,14915.0,0.0,6332.0,5980.0,39198.0,22588.0
2020-10-06,2025.0,0.0,0.0,0.0,54529.0,0.0,0.0,0.0,0.0,3548.0,4200.0,349.0,0.0,0.0,69452.0,15473.0,0.0,8623.0,5582.0,43986.0,29139.0
2020-10-07,2055.0,0.0,0.0,0.0,59813.0,0.0,0.0,0.0,0.0,3118.0,4288.0,446.0,0.0,0.0,69511.0,16507.0,0.0,7096.0,5644.0,35240.0,19247.0
2020-10-08,2161.0,0.0,0.0,0.0,60547.0,0.0,0.0,0.0,0.0,2345.0,4122.0,381.0,0.0,0.0,69497.0,16429.0,0.0,3665.0,5724.0,32928.0,28802.0
2020-10-09,2127.0,0.0,0.0,0.0,75294.0,0.0,0.0,0.0,0.0,3090.0,2733.0,500.0,0.0,0.0,69539.0,16581.0,0.0,7158.0,5863.0,13636.0,4530.0
2020-10-10,2206.0,0.0,0.0,0.0,33304.0,0.0,0.0,0.0,0.0,2701.0,4777.0,582.0,0.0,0.0,69601.0,15554.0,0.0,10425.0,6305.0,34711.0,13888.0
2020-10-11,2043.0,0.0,0.0,0.0,33058.0,0.0,0.0,0.0,0.0,1441.0,3230.0,436.0,0.0,0.0,69576.0,16612.0,0.0,9898.0,6079.0,23767.0,4882.0
2020-10-12,1700.0,0.0,0.0,0.0,65006.0,0.0,0.0,0.0,0.0,2220.0,2648.0,358.0,0.0,0.0,69734.0,16612.0,0.0,8874.0,6053.0,11715.0,2344.0
2020-10-13,1436.0,0.0,0.0,0.0,79512.0,3.0,0.0,0.0,0.0,4346.0,2854.0,326.0,0.0,0.0,70311.0,17463.0,0.0,5678.0,6015.0,23482.0,7564.0
2020-10-14,1159.0,0.0,0.0,0.0,84006.0,17.0,0.0,0.0,0.0,4549.0,7069.0,247.0,0.0,0.0,72119.0,17169.0,0.0,5816.0,5258.0,29180.0,9180.0
2020-10-15,1493.0,0.0,0.0,0.0,81191.0,10.0,0.0,0.0,0.0,2048.0,3408.0,267.0,0.0,0.0,78200.0,16664.0,0.0,6694.0,5409.0,25131.0,8131.0
2020-10-16,1514.0,0.0,0.0,0.0,88697.0,0.0,0.0,0.0,0.0,4094.0,3102.0,219.0,0.0,0.0,87445.0,17708.0,0.0,5881.0,6451.0,5943.0,2797.0
2020-10-17,1151.0,0.0,0.0,0.0,77092.0,0.0,0.0,0.0,0.0,947.0,1769.0,205.0,0.0,0.0,92294.0,17348.0,0.0,6367.0,6250.0,77.0,139.0
2020-10-18,1144.0,0.0,0.0,0.0,61745.0,0.0,0.0,0.0,0.0,389.0,1787.0,211.0,0.0,0.0,92277.0,16630.0,0.0,4748.0,5816.0,1994.0,591.0
2020-10-19,907.0,0.0,0.0,0.0,67915.0,0.0,0.0,0.0,0.0,2861.0,3830.0,180.0,0.0,0.0,92242.0,16464.0,0.0,8431.0,5622.0,11895.0,4684.0
2020-10-20,889.0,0.0,0.0,0.0,51300.0,47.0,0.0,0.0,0.0,3251.0,2933.0,161.0,0.0,0.0,92022.0,16508.0,0.0,2205.0,5360.0,38575.0,25052.0
2020-10-21,884.0,0.0,0.0,0.0,43486.0,0.0,0.0,0.0,0.0,2170.0,4730.0,216.0,0.0,0.0,91604.0,15148.0,0.0,6600.0,4757.0,39948.0,29276.0
2020-10-22,823.0,0.0,0.0,0.0,73976.0,0.0,0.0,0.0,0.0,3156.0,3530.0,178.0,0.0,0.0,92248.0,15582.0,0.0,5327.0,4710.0,37490.0,13041.0
