Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Offshore - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2019-11-01,5856.0,0.0,67046.0,1648.0,32973.0,162166.0,4506.0,0.0,0.0,0.0,2399.0,0.0,2373.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,40796.0
2019-11-02,6926.0,0.0,89583.0,1565.0,32993.0,152643.0,4575.0,0.0,0.0,0.0,1494.0,0.0,2287.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,71708.0
2019-11-03,6389.0,0.0,92949.0,1661.0,26212.0,152277.0,4586.0,0.0,0.0,0.0,148.0,0.0,2254.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,36676.0
2019-11-04,7001.0,0.0,114512.0,1601.0,27765.0,219677.0,4596.0,0.0,0.0,0.0,2530.0,0.0,2520.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,33459.0
2019-11-05,7022.0,0.0,109718.0,1510.0,30180.0,230407.0,4630.0,0.0,0.0,0.0,2338.0,0.0,2377.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,35690.0
2019-11-06,7047.0,0.0,107575.0,1427.0,31813.0,230130.0,4649.0,0.0,0.0,0.0,2249.0,0.0,2440.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,27097.0
2019-11-07,6870.0,0.0,112646.0,1534.0,32222.0,235546.0,4630.0,0.0,0.0,0.0,1247.0,0.0,2578.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,13163.0
2019-11-08,7035.0,0.0,111958.0,1603.0,33427.0,228332.0,4662.0,0.0,0.0,0.0,808.0,0.0,2641.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,29412.0
2019-11-09,7080.0,0.0,103554.0,1697.0,34780.0,192042.0,4716.0,0.0,0.0,0.0,740.0,0.0,2489.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,24483.0
2019-11-10,6478.0,0.0,85500.0,1721.0,33882.0,175308.0,4847.0,0.0,0.0,0.0,984.0,0.0,2449.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,14233.0
2019-11-11,6486.0,0.0,90185.0,1724.0,34445.0,182027.0,4654.0,0.0,0.0,0.0,3133.0,0.0,2608.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,25013.0
2019-11-12,7253.0,0.0,105763.0,1615.0,34705.0,221997.0,4617.0,0.0,0.0,0.0,2962.0,0.0,2779.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,40778.0
2019-11-13,7165.0,0.0,108133.0,1517.0,34507.0,240442.0,4663.0,0.0,0.0,0.0,3720.0,0.0,2943.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,23366.0
2019-11-14,7221.0,0.0,109069.0,1435.0,34835.0,238526.0,4678.0,0.0,0.0,0.0,4353.0,0.0,3107.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,22408.0
2019-11-15,7102.0,0.0,111912.0,1443.0,35344.0,208657.0,4607.0,0.0,0.0,0.0,908.0,0.0,3207.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,60097.0
2019-11-16,7230.0,0.0,100786.0,1546.0,36023.0,166819.0,4752.0,0.0,0.0,0.0,1421.0,0.0,3309.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,64681.0
2019-11-17,6486.0,0.0,86554.0,1566.0,33762.0,155427.0,4739.0,0.0,0.0,0.0,3186.0,0.0,3108.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,41671.0
2019-11-18,6021.0,0.0,101684.0,1550.0,35632.0,205112.0,4733.0,0.0,0.0,0.0,4674.0,0.0,3384.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,62820.0
2019-11-19,5871.0,0.0,95331.0,1391.0,35333.0,219249.0,4372.0,0.0,0.0,0.0,2370.0,0.0,3322.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,51388.0
2019-11-20,5505.0,0.0,101810.0,1421.0,36072.0,239178.0,4364.0,0.0,0.0,0.0,4194.0,0.0,3081.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,44126.0
2019-11-21,1067.0,0.0,110040.0,1053.0,36237.0,223807.0,4401.0,0.0,0.0,0.0,4787.0,0.0,2970.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,78489.0
2019-11-22,1050.0,0.0,106817.0,1211.0,26185.0,205100.0,4620.0,0.0,0.0,0.0,1916.0,0.0,3301.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,87484.0
2019-11-23,1014.0,0.0,86358.0,1490.0,30477.0,179374.0,4691.0,0.0,0.0,0.0,4102.0,0.0,3065.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,75799.0
2019-11-24,1020.0,0.0,84871.0,1517.0,30432.0,179857.0,4690.0,0.0,0.0,0.0,1084.0,0.0,2937.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,47259.0
2019-11-25,1588.0,0.0,115009.0,1551.0,32513.0,255853.0,4697.0,0.0,0.0,0.0,3829.0,0.0,2804.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,14520.0
2019-11-26,3384.0,0.0,97193.0,1485.0,33168.0,267050.0,4703.0,0.0,0.0,0.0,4870.0,0.0,2888.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,16061.0
2019-11-27,7056.0,0.0,100753.0,1560.0,37520.0,261095.0,4631.0,0.0,0.0,0.0,4759.0,0.0,2784.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,36089.0
2019-11-28,7297.0,0.0,94552.0,1245.0,37188.0,240725.0,4389.0,0.0,0.0,0.0,5341.0,0.0,2836.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,73992.0
2019-11-29,4563.0,0.0,96121.0,1323.0,36336.0,220217.0,4509.0,0.0,0.0,0.0,3564.0,0.0,2779.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,99873.0
2019-11-30,6988.0,0.0,88381.0,1445.0,36982.0,206340.0,4672.0,0.0,0.0,0.0,2283.0,0.0,2734.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,52453.0
2019-12-01,6434.0,0.0,84861.0,1139.0,36108.0,193054.0,4771.0,0.0,0.0,0.0,122.0,0.0,2492.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.0
2019-12-02,7159.0,0.0,106785.0,1407.0,37356.0,238948.0,4715.0,0.0,0.0,0.0,2553.0,0.0,2764.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,44107.0
2019-12-03,7084.0,0.0,106900.0,1309.0,36135.0,263294.0,4694.0,0.0,0.0,0.0,5054.0,0.0,2772.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,39021.0
2019-12-04,7033.0,0.0,105633.0,1334.0,37852.0,247039.0,4685.0,0.0,0.0,0.0,4140.0,0.0,2656.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,62040.0
2019-12-05,2984.0,0.0,106086.0,1216.0,37202.0,256932.0,4699.0,0.0,0.0,0.0,3903.0,0.0,2727.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,54126.0
2019-12-06,2147.0,0.0,109298.0,1187.0,37117.0,230057.0,4652.0,0.0,0.0,0.0,5435.0,0.0,2765.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,96367.0
2019-12-07,1956.0,0.0,85760.0,1249.0,36567.0,187707.0,4590.0,0.0,0.0,0.0,2985.0,0.0,2760.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,102420.0
2019-12-08,1651.0,0.0,68056.0,1263.0,35322.0,167819.0,5017.0,0.0,0.0,0.0,1999.0,0.0,2721.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,97078.0
