"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|CZ","Without Sequence","74.29","",""
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|CZ","Without Sequence","84.44","",""
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|CZ","Without Sequence","97.26","",""
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|CZ","Without Sequence","119.97","",""
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|CZ","Without Sequence","134.96","",""
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|CZ","Without Sequence","149.40","",""
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|CZ","Without Sequence","165.13","",""
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|CZ","Without Sequence","165.06","",""
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|CZ","Without Sequence","170.09","",""
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|CZ","Without Sequence","189.04","",""
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|CZ","Without Sequence","190.96","",""
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|CZ","Without Sequence","223.30","",""
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|CZ","Without Sequence","243.94","",""
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|CZ","Without Sequence","240.00","",""
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|CZ","Without Sequence","230.82","",""
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|CZ","Without Sequence","214.02","",""
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|CZ","Without Sequence","215.88","",""
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|CZ","Without Sequence","203.80","",""
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|CZ","Without Sequence","196.23","",""
