"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"05.01.2022 12:15 - 05.01.2022 12:30","73586","74903"
"05.01.2022 12:30 - 05.01.2022 12:45","73532","74886"
"05.01.2022 12:45 - 05.01.2022 13:00","73317","74924"
"05.01.2022 13:00 - 05.01.2022 13:15","73386","75224"
"05.01.2022 13:15 - 05.01.2022 13:30","72989","74690"
"05.01.2022 13:30 - 05.01.2022 13:45","72234","73872"
"05.01.2022 13:45 - 05.01.2022 14:00","71730","73143"
"05.01.2022 14:00 - 05.01.2022 14:15","71806","73068"
"05.01.2022 14:15 - 05.01.2022 14:30","71498","72994"
"05.01.2022 14:30 - 05.01.2022 14:45","71240","72624"
"05.01.2022 14:45 - 05.01.2022 15:00","70853","72281"
"05.01.2022 15:00 - 05.01.2022 15:15","70806","72293"
"05.01.2022 15:15 - 05.01.2022 15:30","70441","71805"
"05.01.2022 15:30 - 05.01.2022 15:45","69967","71747"
"05.01.2022 15:45 - 05.01.2022 16:00","69706","71852"
"05.01.2022 16:00 - 05.01.2022 16:15","70192","71965"
"05.01.2022 16:15 - 05.01.2022 16:30","70173","72349"
"05.01.2022 16:30 - 05.01.2022 16:45","70455","72653"
"05.01.2022 16:45 - 05.01.2022 17:00","71162","73210"
"05.01.2022 17:00 - 05.01.2022 17:15","72018","74058"
"05.01.2022 17:15 - 05.01.2022 17:30","72167","74435"
"05.01.2022 17:30 - 05.01.2022 17:45","72274","74692"
"05.01.2022 17:45 - 05.01.2022 18:00","72237","75050"
"05.01.2022 18:00 - 05.01.2022 18:15","72320","74463"
"05.01.2022 18:15 - 05.01.2022 18:30","71953","74440"
"05.01.2022 18:30 - 05.01.2022 18:45","71470","74208"
"05.01.2022 18:45 - 05.01.2022 19:00","71155","73490"
"05.01.2022 19:00 - 05.01.2022 19:15","70660","73081"
"05.01.2022 19:15 - 05.01.2022 19:30","70130","72278"
"05.01.2022 19:30 - 05.01.2022 19:45","69425","72043"
"05.01.2022 19:45 - 05.01.2022 20:00","68914","71148"
"05.01.2022 20:00 - 05.01.2022 20:15","67349","70020"
"05.01.2022 20:15 - 05.01.2022 20:30","66613","68728"
"05.01.2022 20:30 - 05.01.2022 20:45","65654","67246"
"05.01.2022 20:45 - 05.01.2022 21:00","65152","66572"
"05.01.2022 21:00 - 05.01.2022 21:15","64494","65872"
"05.01.2022 21:15 - 05.01.2022 21:30","64028","65384"
"05.01.2022 21:30 - 05.01.2022 21:45","63489","64466"
"05.01.2022 21:45 - 05.01.2022 22:00","62752","63261"
"05.01.2022 22:00 - 05.01.2022 22:15","63018","62808"
"05.01.2022 22:15 - 05.01.2022 22:30","62320","62093"
"05.01.2022 22:30 - 05.01.2022 22:45","61271","61211"
"05.01.2022 22:45 - 05.01.2022 23:00","60512","60208"
"05.01.2022 23:00 - 05.01.2022 23:15","59401","59507"
"05.01.2022 23:15 - 05.01.2022 23:30","58588","58744"
"05.01.2022 23:30 - 05.01.2022 23:45","57767","57468"
"05.01.2022 23:45 - 06.01.2022 00:00","57144","56361"
"06.01.2022 00:00 - 06.01.2022 00:15","53975","55876"
"06.01.2022 00:15 - 06.01.2022 00:30","53249","55513"
"06.01.2022 00:30 - 06.01.2022 00:45","52547","54944"
"06.01.2022 00:45 - 06.01.2022 01:00","52211","54888"
"06.01.2022 01:00 - 06.01.2022 01:15","51565","54705"
"06.01.2022 01:15 - 06.01.2022 01:30","51074","54186"
"06.01.2022 01:30 - 06.01.2022 01:45","50893","54090"
"06.01.2022 01:45 - 06.01.2022 02:00","50497","53608"
"06.01.2022 02:00 - 06.01.2022 02:15","50178","53180"
"06.01.2022 02:15 - 06.01.2022 02:30","50092","53217"
"06.01.2022 02:30 - 06.01.2022 02:45","49862","52955"
"06.01.2022 02:45 - 06.01.2022 03:00","49927","52911"
"06.01.2022 03:00 - 06.01.2022 03:15","49973","52554"
"06.01.2022 03:15 - 06.01.2022 03:30","50092","52612"
"06.01.2022 03:30 - 06.01.2022 03:45","50232","52601"
"06.01.2022 03:45 - 06.01.2022 04:00","50251","52514"
"06.01.2022 04:00 - 06.01.2022 04:15","50692","52631"
"06.01.2022 04:15 - 06.01.2022 04:30","50667","52987"
"06.01.2022 04:30 - 06.01.2022 04:45","50856","53522"
"06.01.2022 04:45 - 06.01.2022 05:00","51176","53656"
"06.01.2022 05:00 - 06.01.2022 05:15","52075","54244"
"06.01.2022 05:15 - 06.01.2022 05:30","52198","54457"
"06.01.2022 05:30 - 06.01.2022 05:45","52543","54975"
"06.01.2022 05:45 - 06.01.2022 06:00","53476","55771"
"06.01.2022 06:00 - 06.01.2022 06:15","54918","57044"
"06.01.2022 06:15 - 06.01.2022 06:30","56353","58084"
"06.01.2022 06:30 - 06.01.2022 06:45","57622","59160"
"06.01.2022 06:45 - 06.01.2022 07:00","58543","59985"
"06.01.2022 07:00 - 06.01.2022 07:15","60214","61346"
"06.01.2022 07:15 - 06.01.2022 07:30","60702","62647"
"06.01.2022 07:30 - 06.01.2022 07:45","61517","63685"
"06.01.2022 07:45 - 06.01.2022 08:00","62080","64438"
"06.01.2022 08:00 - 06.01.2022 08:15","63281","64924"
"06.01.2022 08:15 - 06.01.2022 08:30","63829","65122"
"06.01.2022 08:30 - 06.01.2022 08:45","64199","65283"
"06.01.2022 08:45 - 06.01.2022 09:00","64261","65681"
"06.01.2022 09:00 - 06.01.2022 09:15","64192","65849"
"06.01.2022 09:15 - 06.01.2022 09:30","65207","66199"
"06.01.2022 09:30 - 06.01.2022 09:45","65287","66455"
"06.01.2022 09:45 - 06.01.2022 10:00","65629","66649"
"06.01.2022 10:00 - 06.01.2022 10:15","65865","66606"
"06.01.2022 10:15 - 06.01.2022 10:30","66051","66643"
"06.01.2022 10:30 - 06.01.2022 10:45","66739","66896"
"06.01.2022 10:45 - 06.01.2022 11:00","66925","66901"
"06.01.2022 11:00 - 06.01.2022 11:15","67571","66892"
"06.01.2022 11:15 - 06.01.2022 11:30","68186","67349"
"06.01.2022 11:30 - 06.01.2022 11:45","68601","67620"
"06.01.2022 11:45 - 06.01.2022 12:00","68384","67404"
"06.01.2022 12:00 - 06.01.2022 12:15","68255","67127"
"06.01.2022 12:15 - 06.01.2022 12:30","68379","66959"
"06.01.2022 12:30 - 06.01.2022 12:45","68107","66495"
"06.01.2022 12:45 - 06.01.2022 13:00","67866","66077"
"06.01.2022 13:00 - 06.01.2022 13:15","67370","66028"
"06.01.2022 13:15 - 06.01.2022 13:30","67046","65554"
"06.01.2022 13:30 - 06.01.2022 13:45","66448","65010"
"06.01.2022 13:45 - 06.01.2022 14:00","66009","64319"
"06.01.2022 14:00 - 06.01.2022 14:15","65764","64136"
"06.01.2022 14:15 - 06.01.2022 14:30","65652","63914"
"06.01.2022 14:30 - 06.01.2022 14:45","65348","63726"
"06.01.2022 14:45 - 06.01.2022 15:00","65134","63572"
"06.01.2022 15:00 - 06.01.2022 15:15","65143","63471"
"06.01.2022 15:15 - 06.01.2022 15:30","64920","63465"
"06.01.2022 15:30 - 06.01.2022 15:45","64927","63267"
"06.01.2022 15:45 - 06.01.2022 16:00","65093","63229"
"06.01.2022 16:00 - 06.01.2022 16:15","65478","63632"
"06.01.2022 16:15 - 06.01.2022 16:30","65836","64033"
"06.01.2022 16:30 - 06.01.2022 16:45","66507","64775"
"06.01.2022 16:45 - 06.01.2022 17:00","67192","65978"
"06.01.2022 17:00 - 06.01.2022 17:15","67808","67411"
"06.01.2022 17:15 - 06.01.2022 17:30","68100","68261"
"06.01.2022 17:30 - 06.01.2022 17:45","68305","68843"
"06.01.2022 17:45 - 06.01.2022 18:00","68377","69120"
"06.01.2022 18:00 - 06.01.2022 18:15","68298","68922"
"06.01.2022 18:15 - 06.01.2022 18:30","68075","68942"
"06.01.2022 18:30 - 06.01.2022 18:45","67909","68964"
"06.01.2022 18:45 - 06.01.2022 19:00","67813","68621"
"06.01.2022 19:00 - 06.01.2022 19:15","67467","68260"
"06.01.2022 19:15 - 06.01.2022 19:30","66779","68079"
"06.01.2022 19:30 - 06.01.2022 19:45","66463","67799"
"06.01.2022 19:45 - 06.01.2022 20:00","65739","67143"
"06.01.2022 20:00 - 06.01.2022 20:15","64779","66511"
"06.01.2022 20:15 - 06.01.2022 20:30","64008","65796"
"06.01.2022 20:30 - 06.01.2022 20:45","63105","64745"
"06.01.2022 20:45 - 06.01.2022 21:00","62529","64043"
"06.01.2022 21:00 - 06.01.2022 21:15","61895","63488"
"06.01.2022 21:15 - 06.01.2022 21:30","61676","62711"
"06.01.2022 21:30 - 06.01.2022 21:45","61265","62051"
"06.01.2022 21:45 - 06.01.2022 22:00","60710","61224"
"06.01.2022 22:00 - 06.01.2022 22:15","60889","61437"
"06.01.2022 22:15 - 06.01.2022 22:30","60602","61219"
"06.01.2022 22:30 - 06.01.2022 22:45","59547","60136"
"06.01.2022 22:45 - 06.01.2022 23:00","58824","59357"
"06.01.2022 23:00 - 06.01.2022 23:15","57591","58734"
"06.01.2022 23:15 - 06.01.2022 23:30","57076","58106"
"06.01.2022 23:30 - 06.01.2022 23:45","56497","57470"
"06.01.2022 23:45 - 07.01.2022 00:00","55763","56704"
"07.01.2022 00:00 - 07.01.2022 00:15","55660","55554"
"07.01.2022 00:15 - 07.01.2022 00:30","54896","54523"
"07.01.2022 00:30 - 07.01.2022 00:45","54549","54049"
"07.01.2022 00:45 - 07.01.2022 01:00","54213","53617"
"07.01.2022 01:00 - 07.01.2022 01:15","53877","53403"
"07.01.2022 01:15 - 07.01.2022 01:30","53524","52887"
"07.01.2022 01:30 - 07.01.2022 01:45","53037","52589"
"07.01.2022 01:45 - 07.01.2022 02:00","52545","52494"
"07.01.2022 02:00 - 07.01.2022 02:15","52399","52218"
"07.01.2022 02:15 - 07.01.2022 02:30","52277","51937"
"07.01.2022 02:30 - 07.01.2022 02:45","52509","51701"
"07.01.2022 02:45 - 07.01.2022 03:00","52339","51816"
"07.01.2022 03:00 - 07.01.2022 03:15","52073","51974"
"07.01.2022 03:15 - 07.01.2022 03:30","52078","51946"
"07.01.2022 03:30 - 07.01.2022 03:45","51907","52140"
"07.01.2022 03:45 - 07.01.2022 04:00","52044","52304"
"07.01.2022 04:00 - 07.01.2022 04:15","52633","53129"
"07.01.2022 04:15 - 07.01.2022 04:30","52742","53290"
"07.01.2022 04:30 - 07.01.2022 04:45","53245","54204"
"07.01.2022 04:45 - 07.01.2022 05:00","53232","54552"
"07.01.2022 05:00 - 07.01.2022 05:15","54428","55771"
"07.01.2022 05:15 - 07.01.2022 05:30","54889","55893"
"07.01.2022 05:30 - 07.01.2022 05:45","55636","56771"
"07.01.2022 05:45 - 07.01.2022 06:00","56694","58030"
"07.01.2022 06:00 - 07.01.2022 06:15","58006","59975"
"07.01.2022 06:15 - 07.01.2022 06:30","59538","61445"
"07.01.2022 06:30 - 07.01.2022 06:45","60429","62793"
"07.01.2022 06:45 - 07.01.2022 07:00","61407","63875"
"07.01.2022 07:00 - 07.01.2022 07:15","62634","65529"
"07.01.2022 07:15 - 07.01.2022 07:30","63590","66879"
"07.01.2022 07:30 - 07.01.2022 07:45","64763","67889"
"07.01.2022 07:45 - 07.01.2022 08:00","65411","68896"
"07.01.2022 08:00 - 07.01.2022 08:15","66594","69569"
"07.01.2022 08:15 - 07.01.2022 08:30","67030","70248"
"07.01.2022 08:30 - 07.01.2022 08:45","67351","70943"
"07.01.2022 08:45 - 07.01.2022 09:00","67640","71226"
"07.01.2022 09:00 - 07.01.2022 09:15","68112","71532"
"07.01.2022 09:15 - 07.01.2022 09:30","68661","72258"
"07.01.2022 09:30 - 07.01.2022 09:45","68952","72622"
"07.01.2022 09:45 - 07.01.2022 10:00","69175","72857"
"07.01.2022 10:00 - 07.01.2022 10:15","69322","72718"
"07.01.2022 10:15 - 07.01.2022 10:30","69542","72921"
"07.01.2022 10:30 - 07.01.2022 10:45","69924","73062"
"07.01.2022 10:45 - 07.01.2022 11:00","70342","73532"
"07.01.2022 11:00 - 07.01.2022 11:15","70800","73505"
"07.01.2022 11:15 - 07.01.2022 11:30","71358","73645"
"07.01.2022 11:30 - 07.01.2022 11:45","71828","74113"
"07.01.2022 11:45 - 07.01.2022 12:00","71598","74218"
"07.01.2022 12:00 - 07.01.2022 12:15","71836","74445"
"07.01.2022 12:15 - 07.01.2022 12:30","71590","74244"
"07.01.2022 12:30 - 07.01.2022 12:45","71151","74098"
"07.01.2022 12:45 - 07.01.2022 13:00","71206","73368"
"07.01.2022 13:00 - 07.01.2022 13:15","70992","73020"
"07.01.2022 13:15 - 07.01.2022 13:30","70607","72324"
"07.01.2022 13:30 - 07.01.2022 13:45","70213","71833"
"07.01.2022 13:45 - 07.01.2022 14:00","69406","71479"
"07.01.2022 14:00 - 07.01.2022 14:15","69563","71508"
"07.01.2022 14:15 - 07.01.2022 14:30","69218","71387"
"07.01.2022 14:30 - 07.01.2022 14:45","69234","71191"
"07.01.2022 14:45 - 07.01.2022 15:00","68752","70996"
"07.01.2022 15:00 - 07.01.2022 15:15","68824","70902"
"07.01.2022 15:15 - 07.01.2022 15:30","68513","70783"
"07.01.2022 15:30 - 07.01.2022 15:45","68488","70542"
"07.01.2022 15:45 - 07.01.2022 16:00","68391","70552"
"07.01.2022 16:00 - 07.01.2022 16:15","68801","70454"
"07.01.2022 16:15 - 07.01.2022 16:30","68727","70383"
"07.01.2022 16:30 - 07.01.2022 16:45","69309","71089"
"07.01.2022 16:45 - 07.01.2022 17:00","69829","71651"
"07.01.2022 17:00 - 07.01.2022 17:15","70634","71965"
"07.01.2022 17:15 - 07.01.2022 17:30","70936","72416"
"07.01.2022 17:30 - 07.01.2022 17:45","70996","72750"
"07.01.2022 17:45 - 07.01.2022 18:00","70960","72652"
"07.01.2022 18:00 - 07.01.2022 18:15","70824","72122"
"07.01.2022 18:15 - 07.01.2022 18:30","70579","71567"
"07.01.2022 18:30 - 07.01.2022 18:45","70374","71266"
"07.01.2022 18:45 - 07.01.2022 19:00","69984","70736"
"07.01.2022 19:00 - 07.01.2022 19:15","69452","70131"
"07.01.2022 19:15 - 07.01.2022 19:30","68835","69327"
"07.01.2022 19:30 - 07.01.2022 19:45","68366","68874"
"07.01.2022 19:45 - 07.01.2022 20:00","67844","68049"
"07.01.2022 20:00 - 07.01.2022 20:15","67020","66621"
"07.01.2022 20:15 - 07.01.2022 20:30","66142","65687"
"07.01.2022 20:30 - 07.01.2022 20:45","65331","64946"
"07.01.2022 20:45 - 07.01.2022 21:00","64802","63942"
"07.01.2022 21:00 - 07.01.2022 21:15","63510","63359"
"07.01.2022 21:15 - 07.01.2022 21:30","63578","62728"
"07.01.2022 21:30 - 07.01.2022 21:45","62913","61718"
"07.01.2022 21:45 - 07.01.2022 22:00","62534","60842"
"07.01.2022 22:00 - 07.01.2022 22:15","62355","60763"
"07.01.2022 22:15 - 07.01.2022 22:30","61654","60383"
"07.01.2022 22:30 - 07.01.2022 22:45","61082","59204"
"07.01.2022 22:45 - 07.01.2022 23:00","60158","58317"
"07.01.2022 23:00 - 07.01.2022 23:15","59147","57636"
"07.01.2022 23:15 - 07.01.2022 23:30","58423","56798"
"07.01.2022 23:30 - 07.01.2022 23:45","57806","55989"
"07.01.2022 23:45 - 08.01.2022 00:00","57021","55174"
"08.01.2022 00:00 - 08.01.2022 00:15","52497","54341"
"08.01.2022 00:15 - 08.01.2022 00:30","51705","53583"
"08.01.2022 00:30 - 08.01.2022 00:45","51157","52810"
"08.01.2022 00:45 - 08.01.2022 01:00","50664","52275"
"08.01.2022 01:00 - 08.01.2022 01:15","49934","51795"
"08.01.2022 01:15 - 08.01.2022 01:30","49533","51107"
"08.01.2022 01:30 - 08.01.2022 01:45","49393","50686"
"08.01.2022 01:45 - 08.01.2022 02:00","49092","50682"
"08.01.2022 02:00 - 08.01.2022 02:15","48585","50110"
"08.01.2022 02:15 - 08.01.2022 02:30","48479","50257"
"08.01.2022 02:30 - 08.01.2022 02:45","48335","50071"
"08.01.2022 02:45 - 08.01.2022 03:00","48321","50075"
"08.01.2022 03:00 - 08.01.2022 03:15","48185","50080"
"08.01.2022 03:15 - 08.01.2022 03:30","48148","50067"
"08.01.2022 03:30 - 08.01.2022 03:45","48116","50164"
"08.01.2022 03:45 - 08.01.2022 04:00","48009","49896"
"08.01.2022 04:00 - 08.01.2022 04:15","48186","49576"
"08.01.2022 04:15 - 08.01.2022 04:30","48295","49581"
"08.01.2022 04:30 - 08.01.2022 04:45","48230","49671"
"08.01.2022 04:45 - 08.01.2022 05:00","48350","49519"
"08.01.2022 05:00 - 08.01.2022 05:15","48546","49681"
"08.01.2022 05:15 - 08.01.2022 05:30","48432","49454"
"08.01.2022 05:30 - 08.01.2022 05:45","48418","49601"
"08.01.2022 05:45 - 08.01.2022 06:00","48473","49885"
"08.01.2022 06:00 - 08.01.2022 06:15","48702","50451"
"08.01.2022 06:15 - 08.01.2022 06:30","48972","50641"
"08.01.2022 06:30 - 08.01.2022 06:45","49391","50898"
"08.01.2022 06:45 - 08.01.2022 07:00","49851","51235"
"08.01.2022 07:00 - 08.01.2022 07:15","51217","51954"
"08.01.2022 07:15 - 08.01.2022 07:30","51822","52537"
"08.01.2022 07:30 - 08.01.2022 07:45","52566","53435"
"08.01.2022 07:45 - 08.01.2022 08:00","53481","54217"
"08.01.2022 08:00 - 08.01.2022 08:15","54812","55144"
"08.01.2022 08:15 - 08.01.2022 08:30","55450","55642"
"08.01.2022 08:30 - 08.01.2022 08:45","56153","56581"
"08.01.2022 08:45 - 08.01.2022 09:00","56837","57924"
"08.01.2022 09:00 - 08.01.2022 09:15","57763","59078"
"08.01.2022 09:15 - 08.01.2022 09:30","58483","59765"
"08.01.2022 09:30 - 08.01.2022 09:45","59187","60610"
"08.01.2022 09:45 - 08.01.2022 10:00","59811","61211"
"08.01.2022 10:00 - 08.01.2022 10:15","60368","61462"
"08.01.2022 10:15 - 08.01.2022 10:30","60683","61820"
"08.01.2022 10:30 - 08.01.2022 10:45","60964","62215"
"08.01.2022 10:45 - 08.01.2022 11:00","61396","62629"
"08.01.2022 11:00 - 08.01.2022 11:15","61750","62893"
"08.01.2022 11:15 - 08.01.2022 11:30","62144","63516"
"08.01.2022 11:30 - 08.01.2022 11:45","62278","63926"
"08.01.2022 11:45 - 08.01.2022 12:00","62054","64017"
"08.01.2022 12:00 - 08.01.2022 12:15","61866","64036"
"08.01.2022 12:15 - 08.01.2022 12:30","61802","64058"
"08.01.2022 12:30 - 08.01.2022 12:45","61597","63773"
"08.01.2022 12:45 - 08.01.2022 13:00","61358","63152"
"08.01.2022 13:00 - 08.01.2022 13:15","60955","63261"
"08.01.2022 13:15 - 08.01.2022 13:30","60336","63025"
"08.01.2022 13:30 - 08.01.2022 13:45","59978","62301"
"08.01.2022 13:45 - 08.01.2022 14:00","59649","62222"
"08.01.2022 14:00 - 08.01.2022 14:15","59536","61924"
"08.01.2022 14:15 - 08.01.2022 14:30","59309","61761"
"08.01.2022 14:30 - 08.01.2022 14:45","59140","61788"
"08.01.2022 14:45 - 08.01.2022 15:00","59170","61591"
"08.01.2022 15:00 - 08.01.2022 15:15","59029","61448"
"08.01.2022 15:15 - 08.01.2022 15:30","58551","61965"
"08.01.2022 15:30 - 08.01.2022 15:45","58818","62252"
"08.01.2022 15:45 - 08.01.2022 16:00","59176","62326"
"08.01.2022 16:00 - 08.01.2022 16:15","59511","62527"
"08.01.2022 16:15 - 08.01.2022 16:30","59785","62986"
"08.01.2022 16:30 - 08.01.2022 16:45","60260","64091"
"08.01.2022 16:45 - 08.01.2022 17:00","60813","65172"
"08.01.2022 17:00 - 08.01.2022 17:15","61714","66417"
"08.01.2022 17:15 - 08.01.2022 17:30","62031","67060"
"08.01.2022 17:30 - 08.01.2022 17:45","62506","67778"
"08.01.2022 17:45 - 08.01.2022 18:00","62440","68122"
"08.01.2022 18:00 - 08.01.2022 18:15","62775","68143"
"08.01.2022 18:15 - 08.01.2022 18:30","62737","67855"
"08.01.2022 18:30 - 08.01.2022 18:45","62454","67445"
"08.01.2022 18:45 - 08.01.2022 19:00","62246","67120"
"08.01.2022 19:00 - 08.01.2022 19:15","61899","66470"
"08.01.2022 19:15 - 08.01.2022 19:30","61163","65905"
"08.01.2022 19:30 - 08.01.2022 19:45","60848","65378"
"08.01.2022 19:45 - 08.01.2022 20:00","59950","64840"
"08.01.2022 20:00 - 08.01.2022 20:15","58992","63993"
"08.01.2022 20:15 - 08.01.2022 20:30","58181","62792"
"08.01.2022 20:30 - 08.01.2022 20:45","57829","62033"
"08.01.2022 20:45 - 08.01.2022 21:00","57273","61247"
"08.01.2022 21:00 - 08.01.2022 21:15","56486","60463"
"08.01.2022 21:15 - 08.01.2022 21:30","56312","59960"
"08.01.2022 21:30 - 08.01.2022 21:45","56187","59289"
"08.01.2022 21:45 - 08.01.2022 22:00","56036","59080"
"08.01.2022 22:00 - 08.01.2022 22:15","56590","59340"
"08.01.2022 22:15 - 08.01.2022 22:30","56174","58946"
"08.01.2022 22:30 - 08.01.2022 22:45","55462","58152"
"08.01.2022 22:45 - 08.01.2022 23:00","54967","57063"
"08.01.2022 23:00 - 08.01.2022 23:15","54052","56618"
"08.01.2022 23:15 - 08.01.2022 23:30","53716","56058"
"08.01.2022 23:30 - 08.01.2022 23:45","53416","55226"
"08.01.2022 23:45 - 09.01.2022 00:00","53181","54345"
"09.01.2022 00:00 - 09.01.2022 00:15","51761","53346"
"09.01.2022 00:15 - 09.01.2022 00:30","50386","52714"
"09.01.2022 00:30 - 09.01.2022 00:45","50002","52177"
"09.01.2022 00:45 - 09.01.2022 01:00","49345","51503"
"09.01.2022 01:00 - 09.01.2022 01:15","48309","50844"
"09.01.2022 01:15 - 09.01.2022 01:30","47850","50353"
"09.01.2022 01:30 - 09.01.2022 01:45","47897","50168"
"09.01.2022 01:45 - 09.01.2022 02:00","47920","49994"
"09.01.2022 02:00 - 09.01.2022 02:15","46699","49304"
"09.01.2022 02:15 - 09.01.2022 02:30","46949","49097"
"09.01.2022 02:30 - 09.01.2022 02:45","46967","48962"
"09.01.2022 02:45 - 09.01.2022 03:00","47007","48789"
"09.01.2022 03:00 - 09.01.2022 03:15","46362","48588"
"09.01.2022 03:15 - 09.01.2022 03:30","46583","48381"
"09.01.2022 03:30 - 09.01.2022 03:45","46469","48167"
"09.01.2022 03:45 - 09.01.2022 04:00","46591","47934"
"09.01.2022 04:00 - 09.01.2022 04:15","46919","48345"
"09.01.2022 04:15 - 09.01.2022 04:30","46605","48689"
"09.01.2022 04:30 - 09.01.2022 04:45","46471","48673"
"09.01.2022 04:45 - 09.01.2022 05:00","46494","48623"
"09.01.2022 05:00 - 09.01.2022 05:15","46930","48689"
"09.01.2022 05:15 - 09.01.2022 05:30","46668","48452"
"09.01.2022 05:30 - 09.01.2022 05:45","46715","48159"
"09.01.2022 05:45 - 09.01.2022 06:00","46336","47817"
"09.01.2022 06:00 - 09.01.2022 06:15","45800","48080"
"09.01.2022 06:15 - 09.01.2022 06:30","46230","47837"
"09.01.2022 06:30 - 09.01.2022 06:45","46183","48034"
"09.01.2022 06:45 - 09.01.2022 07:00","46377","48538"
"09.01.2022 07:00 - 09.01.2022 07:15","46824","49385"
"09.01.2022 07:15 - 09.01.2022 07:30","47252","49573"
"09.01.2022 07:30 - 09.01.2022 07:45","47465","50185"
"09.01.2022 07:45 - 09.01.2022 08:00","48426","50755"
"09.01.2022 08:00 - 09.01.2022 08:15","49252","51813"
"09.01.2022 08:15 - 09.01.2022 08:30","50064","52304"
"09.01.2022 08:30 - 09.01.2022 08:45","50824","53007"
"09.01.2022 08:45 - 09.01.2022 09:00","51383","53894"
"09.01.2022 09:00 - 09.01.2022 09:15","52529","55231"
"09.01.2022 09:15 - 09.01.2022 09:30","53314","56273"
"09.01.2022 09:30 - 09.01.2022 09:45","53930","57184"
"09.01.2022 09:45 - 09.01.2022 10:00","54485","57833"
"09.01.2022 10:00 - 09.01.2022 10:15","54899","58375"
"09.01.2022 10:15 - 09.01.2022 10:30","55588","58663"
"09.01.2022 10:30 - 09.01.2022 10:45","55886","59308"
"09.01.2022 10:45 - 09.01.2022 11:00","56313","59818"
"09.01.2022 11:00 - 09.01.2022 11:15","57129","60446"
"09.01.2022 11:15 - 09.01.2022 11:30","57871","61281"
"09.01.2022 11:30 - 09.01.2022 11:45","58431","61401"
"09.01.2022 11:45 - 09.01.2022 12:00","58348","61536"
"09.01.2022 12:00 - 09.01.2022 12:15","58362","61450"
"09.01.2022 12:15 - 09.01.2022 12:30","58348","61396"
"09.01.2022 12:30 - 09.01.2022 12:45","58007","61079"
"09.01.2022 12:45 - 09.01.2022 13:00","57490","60495"
"09.01.2022 13:00 - 09.01.2022 13:15","57616","59921"
"09.01.2022 13:15 - 09.01.2022 13:30","56591","59395"
"09.01.2022 13:30 - 09.01.2022 13:45","56302","58792"
"09.01.2022 13:45 - 09.01.2022 14:00","56261","58422"
"09.01.2022 14:00 - 09.01.2022 14:15","55778","58393"
"09.01.2022 14:15 - 09.01.2022 14:30","55686","57665"
"09.01.2022 14:30 - 09.01.2022 14:45","55199","57532"
"09.01.2022 14:45 - 09.01.2022 15:00","55173","57454"
"09.01.2022 15:00 - 09.01.2022 15:15","55685","57122"
"09.01.2022 15:15 - 09.01.2022 15:30","55088","56700"
"09.01.2022 15:30 - 09.01.2022 15:45","55358","57245"
"09.01.2022 15:45 - 09.01.2022 16:00","55284","57620"
