"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"01.08.2023 19:00 - 01.08.2023 19:15","54108","55299"
"01.08.2023 19:15 - 01.08.2023 19:30","53513","54687"
"01.08.2023 19:30 - 01.08.2023 19:45","52897","54366"
"01.08.2023 19:45 - 01.08.2023 20:00","52276","53896"
"01.08.2023 20:00 - 01.08.2023 20:15","51396","53099"
"01.08.2023 20:15 - 01.08.2023 20:30","50476","52586"
"01.08.2023 20:30 - 01.08.2023 20:45","49885","52130"
"01.08.2023 20:45 - 01.08.2023 21:00","49109","51821"
"01.08.2023 21:00 - 01.08.2023 21:15","48700","51591"
"01.08.2023 21:15 - 01.08.2023 21:30","48283","51213"
"01.08.2023 21:30 - 01.08.2023 21:45","47629","50926"
"01.08.2023 21:45 - 01.08.2023 22:00","46977","50490"
"01.08.2023 22:00 - 01.08.2023 22:15","46530","49632"
"01.08.2023 22:15 - 01.08.2023 22:30","45530","48713"
"01.08.2023 22:30 - 01.08.2023 22:45","44536","47700"
"01.08.2023 22:45 - 01.08.2023 23:00","43464","46959"
"01.08.2023 23:00 - 01.08.2023 23:15","42624","46028"
"01.08.2023 23:15 - 01.08.2023 23:30","41876","45163"
"01.08.2023 23:30 - 01.08.2023 23:45","41309","44743"
"01.08.2023 23:45 - 02.08.2023 00:00","40585","44200"
"02.08.2023 00:00 - 02.08.2023 00:15","41628","43427"
"02.08.2023 00:15 - 02.08.2023 00:30","41162","42947"
"02.08.2023 00:30 - 02.08.2023 00:45","40714","42430"
"02.08.2023 00:45 - 02.08.2023 01:00","40417","41849"
"02.08.2023 01:00 - 02.08.2023 01:15","40089","41411"
"02.08.2023 01:15 - 02.08.2023 01:30","39843","41256"
"02.08.2023 01:30 - 02.08.2023 01:45","39480","40933"
"02.08.2023 01:45 - 02.08.2023 02:00","39117","41067"
"02.08.2023 02:00 - 02.08.2023 02:15","38761","40767"
"02.08.2023 02:15 - 02.08.2023 02:30","38562","40592"
"02.08.2023 02:30 - 02.08.2023 02:45","38571","40698"
"02.08.2023 02:45 - 02.08.2023 03:00","38625","40783"
"02.08.2023 03:00 - 02.08.2023 03:15","38723","40704"
"02.08.2023 03:15 - 02.08.2023 03:30","38634","40396"
"02.08.2023 03:30 - 02.08.2023 03:45","38621","40504"
"02.08.2023 03:45 - 02.08.2023 04:00","38783","40473"
"02.08.2023 04:00 - 02.08.2023 04:15","39330","40926"
"02.08.2023 04:15 - 02.08.2023 04:30","39695","40938"
"02.08.2023 04:30 - 02.08.2023 04:45","40151","41460"
"02.08.2023 04:45 - 02.08.2023 05:00","40600","41882"
"02.08.2023 05:00 - 02.08.2023 05:15","41830","42720"
"02.08.2023 05:15 - 02.08.2023 05:30","42614","43277"
"02.08.2023 05:30 - 02.08.2023 05:45","43763","44300"
"02.08.2023 05:45 - 02.08.2023 06:00","44622","45414"
"02.08.2023 06:00 - 02.08.2023 06:15","46172","47799"
"02.08.2023 06:15 - 02.08.2023 06:30","47487","49212"
"02.08.2023 06:30 - 02.08.2023 06:45","48573","50384"
"02.08.2023 06:45 - 02.08.2023 07:00","49884","51662"
"02.08.2023 07:00 - 02.08.2023 07:15","51296","53214"
"02.08.2023 07:15 - 02.08.2023 07:30","51013","54023"
"02.08.2023 07:30 - 02.08.2023 07:45","51881","54902"
"02.08.2023 07:45 - 02.08.2023 08:00","52641","55632"
"02.08.2023 08:00 - 02.08.2023 08:15","53504","56536"
"02.08.2023 08:15 - 02.08.2023 08:30","53927","57135"
"02.08.2023 08:30 - 02.08.2023 08:45","54383","57588"
"02.08.2023 08:45 - 02.08.2023 09:00","54510","57909"
"02.08.2023 09:00 - 02.08.2023 09:15","54601","58089"
"02.08.2023 09:15 - 02.08.2023 09:30","54843","58472"
"02.08.2023 09:30 - 02.08.2023 09:45","55531","59115"
"02.08.2023 09:45 - 02.08.2023 10:00","55844","59574"
"02.08.2023 10:00 - 02.08.2023 10:15","56916","59995"
"02.08.2023 10:15 - 02.08.2023 10:30","57280","60353"
"02.08.2023 10:30 - 02.08.2023 10:45","57745","60803"
"02.08.2023 10:45 - 02.08.2023 11:00","58149","61239"
"02.08.2023 11:00 - 02.08.2023 11:15","58600","61725"
"02.08.2023 11:15 - 02.08.2023 11:30","58977","62037"
"02.08.2023 11:30 - 02.08.2023 11:45","59226","62120"
"02.08.2023 11:45 - 02.08.2023 12:00","59309","62059"
"02.08.2023 12:00 - 02.08.2023 12:15","59557","61358"
"02.08.2023 12:15 - 02.08.2023 12:30","59492","61350"
"02.08.2023 12:30 - 02.08.2023 12:45","59717","61290"
"02.08.2023 12:45 - 02.08.2023 13:00","60017","61423"
"02.08.2023 13:00 - 02.08.2023 13:15","59909","61427"
"02.08.2023 13:15 - 02.08.2023 13:30","59606","61344"
"02.08.2023 13:30 - 02.08.2023 13:45","59063","60845"
"02.08.2023 13:45 - 02.08.2023 14:00","58810","60449"
"02.08.2023 14:00 - 02.08.2023 14:15","58681","59807"
"02.08.2023 14:15 - 02.08.2023 14:30","58450","59885"
"02.08.2023 14:30 - 02.08.2023 14:45","58064","59617"
"02.08.2023 14:45 - 02.08.2023 15:00","57858","59765"
"02.08.2023 15:00 - 02.08.2023 15:15","57507","59700"
"02.08.2023 15:15 - 02.08.2023 15:30","56998","59601"
"02.08.2023 15:30 - 02.08.2023 15:45","56863","59249"
"02.08.2023 15:45 - 02.08.2023 16:00","56218","58486"
"02.08.2023 16:00 - 02.08.2023 16:15","55919","57946"
"02.08.2023 16:15 - 02.08.2023 16:30","55570","57918"
"02.08.2023 16:30 - 02.08.2023 16:45","55475","57739"
"02.08.2023 16:45 - 02.08.2023 17:00","55185","57237"
"02.08.2023 17:00 - 02.08.2023 17:15","55117","56954"
"02.08.2023 17:15 - 02.08.2023 17:30","54785","56602"
"02.08.2023 17:30 - 02.08.2023 17:45","54876","56891"
"02.08.2023 17:45 - 02.08.2023 18:00","55059","56943"
"02.08.2023 18:00 - 02.08.2023 18:15","54896","56806"
"02.08.2023 18:15 - 02.08.2023 18:30","54684","56585"
"02.08.2023 18:30 - 02.08.2023 18:45","54671","56025"
"02.08.2023 18:45 - 02.08.2023 19:00","54688","55812"
"02.08.2023 19:00 - 02.08.2023 19:15","54590","55829"
"02.08.2023 19:15 - 02.08.2023 19:30","54096","55597"
"02.08.2023 19:30 - 02.08.2023 19:45","53748","55722"
"02.08.2023 19:45 - 02.08.2023 20:00","53259","55053"
"02.08.2023 20:00 - 02.08.2023 20:15","52429","54788"
"02.08.2023 20:15 - 02.08.2023 20:30","51703","54252"
"02.08.2023 20:30 - 02.08.2023 20:45","51128","53518"
"02.08.2023 20:45 - 02.08.2023 21:00","50620","52560"
"02.08.2023 21:00 - 02.08.2023 21:15","50267","52019"
"02.08.2023 21:15 - 02.08.2023 21:30","49810","51803"
"02.08.2023 21:30 - 02.08.2023 21:45","49121","51401"
"02.08.2023 21:45 - 02.08.2023 22:00","48175","50888"
"02.08.2023 22:00 - 02.08.2023 22:15","47459","50578"
"02.08.2023 22:15 - 02.08.2023 22:30","46518","49998"
"02.08.2023 22:30 - 02.08.2023 22:45","45594","48890"
"02.08.2023 22:45 - 02.08.2023 23:00","44505","48169"
"02.08.2023 23:00 - 02.08.2023 23:15","43846","47211"
"02.08.2023 23:15 - 02.08.2023 23:30","43093","46353"
"02.08.2023 23:30 - 02.08.2023 23:45","42474","45510"
"02.08.2023 23:45 - 03.08.2023 00:00","42032","44805"
"03.08.2023 00:00 - 03.08.2023 00:15","40458","44422"
"03.08.2023 00:15 - 03.08.2023 00:30","40050","43756"
"03.08.2023 00:30 - 03.08.2023 00:45","39616","43174"
"03.08.2023 00:45 - 03.08.2023 01:00","39272","42677"
"03.08.2023 01:00 - 03.08.2023 01:15","38771","42051"
"03.08.2023 01:15 - 03.08.2023 01:30","38626","41829"
"03.08.2023 01:30 - 03.08.2023 01:45","38362","41576"
"03.08.2023 01:45 - 03.08.2023 02:00","38187","41489"
"03.08.2023 02:00 - 03.08.2023 02:15","37893","41123"
"03.08.2023 02:15 - 03.08.2023 02:30","37824","40914"
"03.08.2023 02:30 - 03.08.2023 02:45","37813","41104"
"03.08.2023 02:45 - 03.08.2023 03:00","37889","41399"
"03.08.2023 03:00 - 03.08.2023 03:15","38170","41555"
"03.08.2023 03:15 - 03.08.2023 03:30","38355","41555"
"03.08.2023 03:30 - 03.08.2023 03:45","38475","41580"
"03.08.2023 03:45 - 03.08.2023 04:00","38799","41576"
"03.08.2023 04:00 - 03.08.2023 04:15","39481","41642"
"03.08.2023 04:15 - 03.08.2023 04:30","39888","41938"
"03.08.2023 04:30 - 03.08.2023 04:45","40437","42253"
"03.08.2023 04:45 - 03.08.2023 05:00","40829","42777"
"03.08.2023 05:00 - 03.08.2023 05:15","42015","44040"
"03.08.2023 05:15 - 03.08.2023 05:30","42828","44860"
"03.08.2023 05:30 - 03.08.2023 05:45","43946","45591"
"03.08.2023 05:45 - 03.08.2023 06:00","44955","46532"
"03.08.2023 06:00 - 03.08.2023 06:15","46423","48841"
"03.08.2023 06:15 - 03.08.2023 06:30","47621","50460"
"03.08.2023 06:30 - 03.08.2023 06:45","48658","51666"
"03.08.2023 06:45 - 03.08.2023 07:00","49862","52637"
"03.08.2023 07:00 - 03.08.2023 07:15","51331","53831"
"03.08.2023 07:15 - 03.08.2023 07:30","52488","54813"
"03.08.2023 07:30 - 03.08.2023 07:45","53533","56099"
"03.08.2023 07:45 - 03.08.2023 08:00","54334","56759"
"03.08.2023 08:00 - 03.08.2023 08:15","55273","57462"
"03.08.2023 08:15 - 03.08.2023 08:30","56005","58017"
"03.08.2023 08:30 - 03.08.2023 08:45","56562","58600"
"03.08.2023 08:45 - 03.08.2023 09:00","56570","58825"
"03.08.2023 09:00 - 03.08.2023 09:15","56883","58425"
"03.08.2023 09:15 - 03.08.2023 09:30","57309","58573"
"03.08.2023 09:30 - 03.08.2023 09:45","57995","59125"
"03.08.2023 09:45 - 03.08.2023 10:00","58283","59463"
"03.08.2023 10:00 - 03.08.2023 10:15","58979","59950"
"03.08.2023 10:15 - 03.08.2023 10:30","59213","60359"
"03.08.2023 10:30 - 03.08.2023 10:45","59446","60752"
"03.08.2023 10:45 - 03.08.2023 11:00","59898","60985"
"03.08.2023 11:00 - 03.08.2023 11:15","60433","61249"
"03.08.2023 11:15 - 03.08.2023 11:30","60661","61721"
"03.08.2023 11:30 - 03.08.2023 11:45","60841","61859"
"03.08.2023 11:45 - 03.08.2023 12:00","60679","61760"
"03.08.2023 12:00 - 03.08.2023 12:15","60914","61426"
"03.08.2023 12:15 - 03.08.2023 12:30","60649","61078"
"03.08.2023 12:30 - 03.08.2023 12:45","60671","60980"
"03.08.2023 12:45 - 03.08.2023 13:00","60414","60428"
"03.08.2023 13:00 - 03.08.2023 13:15","60253","59993"
"03.08.2023 13:15 - 03.08.2023 13:30","60170","59679"
"03.08.2023 13:30 - 03.08.2023 13:45","59865","59030"
"03.08.2023 13:45 - 03.08.2023 14:00","59966","58141"
"03.08.2023 14:00 - 03.08.2023 14:15","59446","57845"
"03.08.2023 14:15 - 03.08.2023 14:30","58971","57654"
"03.08.2023 14:30 - 03.08.2023 14:45","58522","57378"
"03.08.2023 14:45 - 03.08.2023 15:00","58651","57061"
"03.08.2023 15:00 - 03.08.2023 15:15","58531","56863"
"03.08.2023 15:15 - 03.08.2023 15:30","58258","56215"
"03.08.2023 15:30 - 03.08.2023 15:45","57713","55801"
"03.08.2023 15:45 - 03.08.2023 16:00","56860","55244"
"03.08.2023 16:00 - 03.08.2023 16:15","56052","55846"
"03.08.2023 16:15 - 03.08.2023 16:30","55313","55891"
"03.08.2023 16:30 - 03.08.2023 16:45","54714","55897"
"03.08.2023 16:45 - 03.08.2023 17:00","54570","55803"
"03.08.2023 17:00 - 03.08.2023 17:15","54159","56429"
"03.08.2023 17:15 - 03.08.2023 17:30","54056","56671"
"03.08.2023 17:30 - 03.08.2023 17:45","54314","56664"
"03.08.2023 17:45 - 03.08.2023 18:00","54170","56895"
"03.08.2023 18:00 - 03.08.2023 18:15","53864","56535"
"03.08.2023 18:15 - 03.08.2023 18:30","53583","56436"
"03.08.2023 18:30 - 03.08.2023 18:45","53523","56215"
"03.08.2023 18:45 - 03.08.2023 19:00","53684","56134"
"03.08.2023 19:00 - 03.08.2023 19:15","53767","56405"
"03.08.2023 19:15 - 03.08.2023 19:30","53234","56019"
"03.08.2023 19:30 - 03.08.2023 19:45","52853","55533"
"03.08.2023 19:45 - 03.08.2023 20:00","52413","54889"
"03.08.2023 20:00 - 03.08.2023 20:15","51599","54062"
"03.08.2023 20:15 - 03.08.2023 20:30","50658","53240"
"03.08.2023 20:30 - 03.08.2023 20:45","50008","52734"
"03.08.2023 20:45 - 03.08.2023 21:00","49381","51976"
"03.08.2023 21:00 - 03.08.2023 21:15","48605","51584"
"03.08.2023 21:15 - 03.08.2023 21:30","48408","51652"
"03.08.2023 21:30 - 03.08.2023 21:45","47912","51126"
"03.08.2023 21:45 - 03.08.2023 22:00","47119","50313"
"03.08.2023 22:00 - 03.08.2023 22:15","46708","49511"
"03.08.2023 22:15 - 03.08.2023 22:30","45896","48635"
"03.08.2023 22:30 - 03.08.2023 22:45","44909","47653"
"03.08.2023 22:45 - 03.08.2023 23:00","44105","46821"
"03.08.2023 23:00 - 03.08.2023 23:15","43051","45630"
"03.08.2023 23:15 - 03.08.2023 23:30","42363","44807"
"03.08.2023 23:30 - 03.08.2023 23:45","41705","44279"
"03.08.2023 23:45 - 04.08.2023 00:00","41336","43607"
"04.08.2023 00:00 - 04.08.2023 00:15","41192","43205"
"04.08.2023 00:15 - 04.08.2023 00:30","41039","42662"
"04.08.2023 00:30 - 04.08.2023 00:45","40759","42143"
"04.08.2023 00:45 - 04.08.2023 01:00","40401","41671"
"04.08.2023 01:00 - 04.08.2023 01:15","39953","41044"
"04.08.2023 01:15 - 04.08.2023 01:30","39616","40642"
"04.08.2023 01:30 - 04.08.2023 01:45","39146","40339"
"04.08.2023 01:45 - 04.08.2023 02:00","38888","39957"
"04.08.2023 02:00 - 04.08.2023 02:15","38632","39407"
"04.08.2023 02:15 - 04.08.2023 02:30","38530","39172"
"04.08.2023 02:30 - 04.08.2023 02:45","38664","39126"
"04.08.2023 02:45 - 04.08.2023 03:00","38667","38985"
"04.08.2023 03:00 - 04.08.2023 03:15","38690","39133"
"04.08.2023 03:15 - 04.08.2023 03:30","38638","39234"
"04.08.2023 03:30 - 04.08.2023 03:45","38655","39143"
"04.08.2023 03:45 - 04.08.2023 04:00","38901","39205"
"04.08.2023 04:00 - 04.08.2023 04:15","39470","39352"
"04.08.2023 04:15 - 04.08.2023 04:30","39937","39528"
"04.08.2023 04:30 - 04.08.2023 04:45","40441","39947"
"04.08.2023 04:45 - 04.08.2023 05:00","40834","40488"
"04.08.2023 05:00 - 04.08.2023 05:15","42079","41543"
"04.08.2023 05:15 - 04.08.2023 05:30","42605","42178"
"04.08.2023 05:30 - 04.08.2023 05:45","43389","43018"
"04.08.2023 05:45 - 04.08.2023 06:00","44331","44196"
"04.08.2023 06:00 - 04.08.2023 06:15","46321","46289"
"04.08.2023 06:15 - 04.08.2023 06:30","47631","47720"
"04.08.2023 06:30 - 04.08.2023 06:45","48924","48734"
"04.08.2023 06:45 - 04.08.2023 07:00","49848","49868"
"04.08.2023 07:00 - 04.08.2023 07:15","51247","51830"
"04.08.2023 07:15 - 04.08.2023 07:30","51201","52915"
"04.08.2023 07:30 - 04.08.2023 07:45","52116","53645"
"04.08.2023 07:45 - 04.08.2023 08:00","52742","54406"
"04.08.2023 08:00 - 04.08.2023 08:15","53637","55419"
"04.08.2023 08:15 - 04.08.2023 08:30","54344","56164"
"04.08.2023 08:30 - 04.08.2023 08:45","54737","56823"
"04.08.2023 08:45 - 04.08.2023 09:00","55055","57087"
"04.08.2023 09:00 - 04.08.2023 09:15","55636","57478"
"04.08.2023 09:15 - 04.08.2023 09:30","56182","58074"
"04.08.2023 09:30 - 04.08.2023 09:45","56434","58279"
"04.08.2023 09:45 - 04.08.2023 10:00","56548","58581"
"04.08.2023 10:00 - 04.08.2023 10:15","56808","58623"
"04.08.2023 10:15 - 04.08.2023 10:30","57171","58846"
"04.08.2023 10:30 - 04.08.2023 10:45","57367","58871"
"04.08.2023 10:45 - 04.08.2023 11:00","57600","59280"
"04.08.2023 11:00 - 04.08.2023 11:15","57846","59305"
"04.08.2023 11:15 - 04.08.2023 11:30","58179","59397"
"04.08.2023 11:30 - 04.08.2023 11:45","58432","59115"
"04.08.2023 11:45 - 04.08.2023 12:00","58672","58975"
"04.08.2023 12:00 - 04.08.2023 12:15","58923","58861"
"04.08.2023 12:15 - 04.08.2023 12:30","58881","58435"
"04.08.2023 12:30 - 04.08.2023 12:45","58477","58229"
"04.08.2023 12:45 - 04.08.2023 13:00","58342","57716"
"04.08.2023 13:00 - 04.08.2023 13:15","58294","57686"
"04.08.2023 13:15 - 04.08.2023 13:30","57881","57028"
"04.08.2023 13:30 - 04.08.2023 13:45","57530","56494"
"04.08.2023 13:45 - 04.08.2023 14:00","57145","55777"
"04.08.2023 14:00 - 04.08.2023 14:15","56931","55295"
"04.08.2023 14:15 - 04.08.2023 14:30","57064","55037"
"04.08.2023 14:30 - 04.08.2023 14:45","56573","55085"
"04.08.2023 14:45 - 04.08.2023 15:00","56125","55160"
"04.08.2023 15:00 - 04.08.2023 15:15","56242","55051"
"04.08.2023 15:15 - 04.08.2023 15:30","56075","54810"
"04.08.2023 15:30 - 04.08.2023 15:45","55653","54782"
"04.08.2023 15:45 - 04.08.2023 16:00","55160","54462"
"04.08.2023 16:00 - 04.08.2023 16:15","54922","54071"
"04.08.2023 16:15 - 04.08.2023 16:30","54193","53751"
"04.08.2023 16:30 - 04.08.2023 16:45","54110","53084"
"04.08.2023 16:45 - 04.08.2023 17:00","53575","52900"
"04.08.2023 17:00 - 04.08.2023 17:15","53304","53257"
"04.08.2023 17:15 - 04.08.2023 17:30","53027","52886"
"04.08.2023 17:30 - 04.08.2023 17:45","53138","53266"
"04.08.2023 17:45 - 04.08.2023 18:00","53086","53257"
"04.08.2023 18:00 - 04.08.2023 18:15","52568","53405"
"04.08.2023 18:15 - 04.08.2023 18:30","52072","53239"
"04.08.2023 18:30 - 04.08.2023 18:45","51970","53239"
"04.08.2023 18:45 - 04.08.2023 19:00","51682","52925"
"04.08.2023 19:00 - 04.08.2023 19:15","51293","52782"
"04.08.2023 19:15 - 04.08.2023 19:30","50523","52378"
"04.08.2023 19:30 - 04.08.2023 19:45","49988","52267"
"04.08.2023 19:45 - 04.08.2023 20:00","49495","51835"
"04.08.2023 20:00 - 04.08.2023 20:15","49019","51072"
"04.08.2023 20:15 - 04.08.2023 20:30","48405","50174"
"04.08.2023 20:30 - 04.08.2023 20:45","48143","49602"
"04.08.2023 20:45 - 04.08.2023 21:00","47954","49061"
"04.08.2023 21:00 - 04.08.2023 21:15","47637","48808"
"04.08.2023 21:15 - 04.08.2023 21:30","47412","48616"
"04.08.2023 21:30 - 04.08.2023 21:45","46932","48021"
"04.08.2023 21:45 - 04.08.2023 22:00","46161","47749"
"04.08.2023 22:00 - 04.08.2023 22:15","45385","46902"
"04.08.2023 22:15 - 04.08.2023 22:30","44380","45955"
"04.08.2023 22:30 - 04.08.2023 22:45","43267","44902"
"04.08.2023 22:45 - 04.08.2023 23:00","42499","44237"
"04.08.2023 23:00 - 04.08.2023 23:15","41679","43488"
"04.08.2023 23:15 - 04.08.2023 23:30","40822","42731"
"04.08.2023 23:30 - 04.08.2023 23:45","40292","41721"
"04.08.2023 23:45 - 05.08.2023 00:00","39929","41368"
"05.08.2023 00:00 - 05.08.2023 00:15","39362","40423"
"05.08.2023 00:15 - 05.08.2023 00:30","38943","40041"
"05.08.2023 00:30 - 05.08.2023 00:45","38451","39638"
"05.08.2023 00:45 - 05.08.2023 01:00","38092","39225"
"05.08.2023 01:00 - 05.08.2023 01:15","37224","38493"
"05.08.2023 01:15 - 05.08.2023 01:30","36865","38068"
"05.08.2023 01:30 - 05.08.2023 01:45","36374","37738"
"05.08.2023 01:45 - 05.08.2023 02:00","36199","37309"
"05.08.2023 02:00 - 05.08.2023 02:15","36073","36757"
"05.08.2023 02:15 - 05.08.2023 02:30","35696","36589"
"05.08.2023 02:30 - 05.08.2023 02:45","35547","36335"
"05.08.2023 02:45 - 05.08.2023 03:00","35446","36209"
"05.08.2023 03:00 - 05.08.2023 03:15","35157","36214"
"05.08.2023 03:15 - 05.08.2023 03:30","35031","36079"
"05.08.2023 03:30 - 05.08.2023 03:45","34925","35927"
"05.08.2023 03:45 - 05.08.2023 04:00","34940","35866"
"05.08.2023 04:00 - 05.08.2023 04:15","35220","35914"
"05.08.2023 04:15 - 05.08.2023 04:30","35143","35786"
"05.08.2023 04:30 - 05.08.2023 04:45","35243","35929"
"05.08.2023 04:45 - 05.08.2023 05:00","35186","36334"
"05.08.2023 05:00 - 05.08.2023 05:15","35461","36633"
"05.08.2023 05:15 - 05.08.2023 05:30","35411","36573"
"05.08.2023 05:30 - 05.08.2023 05:45","35431","36573"
"05.08.2023 05:45 - 05.08.2023 06:00","35453","36757"
"05.08.2023 06:00 - 05.08.2023 06:15","35548","37470"
"05.08.2023 06:15 - 05.08.2023 06:30","36030","37774"
"05.08.2023 06:30 - 05.08.2023 06:45","36218","38057"
"05.08.2023 06:45 - 05.08.2023 07:00","36544","38483"
"05.08.2023 07:00 - 05.08.2023 07:15","37192","39186"
"05.08.2023 07:15 - 05.08.2023 07:30","37851","39724"
"05.08.2023 07:30 - 05.08.2023 07:45","38838","40417"
"05.08.2023 07:45 - 05.08.2023 08:00","39498","41321"
"05.08.2023 08:00 - 05.08.2023 08:15","40560","42214"
"05.08.2023 08:15 - 05.08.2023 08:30","41385","43128"
"05.08.2023 08:30 - 05.08.2023 08:45","42284","43774"
"05.08.2023 08:45 - 05.08.2023 09:00","42811","44168"
"05.08.2023 09:00 - 05.08.2023 09:15","43704","44846"
"05.08.2023 09:15 - 05.08.2023 09:30","44187","45432"
"05.08.2023 09:30 - 05.08.2023 09:45","44833","45805"
"05.08.2023 09:45 - 05.08.2023 10:00","45493","45938"
"05.08.2023 10:00 - 05.08.2023 10:15","46140","46455"
"05.08.2023 10:15 - 05.08.2023 10:30","46258","46830"
"05.08.2023 10:30 - 05.08.2023 10:45","46168","46875"
"05.08.2023 10:45 - 05.08.2023 11:00","46410","46894"
"05.08.2023 11:00 - 05.08.2023 11:15","46589","47036"
"05.08.2023 11:15 - 05.08.2023 11:30","46633","47726"
"05.08.2023 11:30 - 05.08.2023 11:45","47126","48090"
"05.08.2023 11:45 - 05.08.2023 12:00","47355","48304"
"05.08.2023 12:00 - 05.08.2023 12:15","47294","48087"
"05.08.2023 12:15 - 05.08.2023 12:30","47036","47777"
"05.08.2023 12:30 - 05.08.2023 12:45","46902","47691"
"05.08.2023 12:45 - 05.08.2023 13:00","46610","47039"
"05.08.2023 13:00 - 05.08.2023 13:15","46622","46708"
"05.08.2023 13:15 - 05.08.2023 13:30","46001","46460"
"05.08.2023 13:30 - 05.08.2023 13:45","45598","46068"
"05.08.2023 13:45 - 05.08.2023 14:00","45481","45951"
"05.08.2023 14:00 - 05.08.2023 14:15","45668","45542"
"05.08.2023 14:15 - 05.08.2023 14:30","45751","45136"
"05.08.2023 14:30 - 05.08.2023 14:45","45145","44899"
"05.08.2023 14:45 - 05.08.2023 15:00","45055","44378"
"05.08.2023 15:00 - 05.08.2023 15:15","45039","44579"
"05.08.2023 15:15 - 05.08.2023 15:30","44695","44200"
"05.08.2023 15:30 - 05.08.2023 15:45","44339","44269"
"05.08.2023 15:45 - 05.08.2023 16:00","43937","44231"
"05.08.2023 16:00 - 05.08.2023 16:15","43487","44362"
"05.08.2023 16:15 - 05.08.2023 16:30","43103","44478"
"05.08.2023 16:30 - 05.08.2023 16:45","43080","44388"
"05.08.2023 16:45 - 05.08.2023 17:00","43187","44497"
"05.08.2023 17:00 - 05.08.2023 17:15","42997","44785"
"05.08.2023 17:15 - 05.08.2023 17:30","42820","45022"
"05.08.2023 17:30 - 05.08.2023 17:45","42990","44952"
"05.08.2023 17:45 - 05.08.2023 18:00","43327","45296"
"05.08.2023 18:00 - 05.08.2023 18:15","43416","45745"
"05.08.2023 18:15 - 05.08.2023 18:30","43023","45603"
"05.08.2023 18:30 - 05.08.2023 18:45","43098","45397"
"05.08.2023 18:45 - 05.08.2023 19:00","42769","45434"
"05.08.2023 19:00 - 05.08.2023 19:15","42819","45450"
"05.08.2023 19:15 - 05.08.2023 19:30","42401","45148"
"05.08.2023 19:30 - 05.08.2023 19:45","42068","44795"
"05.08.2023 19:45 - 05.08.2023 20:00","41778","44660"
"05.08.2023 20:00 - 05.08.2023 20:15","41632","44323"
"05.08.2023 20:15 - 05.08.2023 20:30","41074","43785"
"05.08.2023 20:30 - 05.08.2023 20:45","40863","43381"
"05.08.2023 20:45 - 05.08.2023 21:00","40591","42986"
"05.08.2023 21:00 - 05.08.2023 21:15","40523","42640"
"05.08.2023 21:15 - 05.08.2023 21:30","40421","42968"
"05.08.2023 21:30 - 05.08.2023 21:45","40133","42613"
"05.08.2023 21:45 - 05.08.2023 22:00","39708","41998"
"05.08.2023 22:00 - 05.08.2023 22:15","39568","41808"
"05.08.2023 22:15 - 05.08.2023 22:30","38808","41183"
"05.08.2023 22:30 - 05.08.2023 22:45","38115","40371"
