"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"05.01.2020 12:15 - 05.01.2020 12:30","51314","54703"
"05.01.2020 12:30 - 05.01.2020 12:45","51188","54695"
"05.01.2020 12:45 - 05.01.2020 13:00","50990","54360"
"05.01.2020 13:00 - 05.01.2020 13:15","50854","54012"
"05.01.2020 13:15 - 05.01.2020 13:30","50413","53332"
"05.01.2020 13:30 - 05.01.2020 13:45","50083","53127"
"05.01.2020 13:45 - 05.01.2020 14:00","49719","52688"
"05.01.2020 14:00 - 05.01.2020 14:15","49851","52566"
"05.01.2020 14:15 - 05.01.2020 14:30","49662","52153"
"05.01.2020 14:30 - 05.01.2020 14:45","49339","51804"
"05.01.2020 14:45 - 05.01.2020 15:00","48765","52019"
"05.01.2020 15:00 - 05.01.2020 15:15","49385","52348"
"05.01.2020 15:15 - 05.01.2020 15:30","48843","52182"
"05.01.2020 15:30 - 05.01.2020 15:45","48606","52170"
"05.01.2020 15:45 - 05.01.2020 16:00","48724","52310"
"05.01.2020 16:00 - 05.01.2020 16:15","49675","52823"
"05.01.2020 16:15 - 05.01.2020 16:30","49763","53244"
"05.01.2020 16:30 - 05.01.2020 16:45","50511","54304"
"05.01.2020 16:45 - 05.01.2020 17:00","51370","55580"
"05.01.2020 17:00 - 05.01.2020 17:15","52794","56845"
"05.01.2020 17:15 - 05.01.2020 17:30","53281","57478"
"05.01.2020 17:30 - 05.01.2020 17:45","53657","57929"
"05.01.2020 17:45 - 05.01.2020 18:00","54045","58536"
"05.01.2020 18:00 - 05.01.2020 18:15","54677","58638"
"05.01.2020 18:15 - 05.01.2020 18:30","54828","58703"
"05.01.2020 18:30 - 05.01.2020 18:45","54427","58602"
"05.01.2020 18:45 - 05.01.2020 19:00","53999","58383"
"05.01.2020 19:00 - 05.01.2020 19:15","54065","57846"
"05.01.2020 19:15 - 05.01.2020 19:30","53632","57393"
"05.01.2020 19:30 - 05.01.2020 19:45","53494","56928"
"05.01.2020 19:45 - 05.01.2020 20:00","53069","56506"
"05.01.2020 20:00 - 05.01.2020 20:15","52551","55663"
"05.01.2020 20:15 - 05.01.2020 20:30","52037","54982"
"05.01.2020 20:30 - 05.01.2020 20:45","51302","54363"
"05.01.2020 20:45 - 05.01.2020 21:00","50713","53927"
"05.01.2020 21:00 - 05.01.2020 21:15","50300","53536"
"05.01.2020 21:15 - 05.01.2020 21:30","49976","53183"
"05.01.2020 21:30 - 05.01.2020 21:45","50058","53050"
"05.01.2020 21:45 - 05.01.2020 22:00","50127","52859"
"05.01.2020 22:00 - 05.01.2020 22:15","50727","53443"
"05.01.2020 22:15 - 05.01.2020 22:30","50623","53061"
"05.01.2020 22:30 - 05.01.2020 22:45","49925","52245"
"05.01.2020 22:45 - 05.01.2020 23:00","49367","51378"
"05.01.2020 23:00 - 05.01.2020 23:15","48377","50435"
"05.01.2020 23:15 - 05.01.2020 23:30","47604","49746"
"05.01.2020 23:30 - 05.01.2020 23:45","47032","49136"
"05.01.2020 23:45 - 06.01.2020 00:00","46583","48570"
"06.01.2020 00:00 - 06.01.2020 00:15","45455","47723"
"06.01.2020 00:15 - 06.01.2020 00:30","44958","47105"
"06.01.2020 00:30 - 06.01.2020 00:45","44613","46974"
"06.01.2020 00:45 - 06.01.2020 01:00","44332","46721"
"06.01.2020 01:00 - 06.01.2020 01:15","43152","46238"
"06.01.2020 01:15 - 06.01.2020 01:30","42911","45929"
"06.01.2020 01:30 - 06.01.2020 01:45","42853","45508"
"06.01.2020 01:45 - 06.01.2020 02:00","42548","45175"
"06.01.2020 02:00 - 06.01.2020 02:15","42121","44980"
"06.01.2020 02:15 - 06.01.2020 02:30","42147","44688"
"06.01.2020 02:30 - 06.01.2020 02:45","41790","44655"
"06.01.2020 02:45 - 06.01.2020 03:00","41841","44571"
"06.01.2020 03:00 - 06.01.2020 03:15","42083","44947"
"06.01.2020 03:15 - 06.01.2020 03:30","42100","45000"
"06.01.2020 03:30 - 06.01.2020 03:45","42166","45133"
"06.01.2020 03:45 - 06.01.2020 04:00","42088","45229"
"06.01.2020 04:00 - 06.01.2020 04:15","42806","45782"
"06.01.2020 04:15 - 06.01.2020 04:30","43195","46137"
"06.01.2020 04:30 - 06.01.2020 04:45","43145","46527"
"06.01.2020 04:45 - 06.01.2020 05:00","43315","46959"
"06.01.2020 05:00 - 06.01.2020 05:15","44633","48323"
"06.01.2020 05:15 - 06.01.2020 05:30","44823","48668"
"06.01.2020 05:30 - 06.01.2020 05:45","45412","49088"
"06.01.2020 05:45 - 06.01.2020 06:00","46583","50298"
"06.01.2020 06:00 - 06.01.2020 06:15","48669","52346"
"06.01.2020 06:15 - 06.01.2020 06:30","50097","53294"
"06.01.2020 06:30 - 06.01.2020 06:45","51291","54526"
"06.01.2020 06:45 - 06.01.2020 07:00","52317","55830"
"06.01.2020 07:00 - 06.01.2020 07:15","53723","57457"
"06.01.2020 07:15 - 06.01.2020 07:30","54382","58113"
"06.01.2020 07:30 - 06.01.2020 07:45","55357","59015"
"06.01.2020 07:45 - 06.01.2020 08:00","56389","60176"
"06.01.2020 08:00 - 06.01.2020 08:15","56382","61209"
"06.01.2020 08:15 - 06.01.2020 08:30","56643","61498"
"06.01.2020 08:30 - 06.01.2020 08:45","57075","61933"
"06.01.2020 08:45 - 06.01.2020 09:00","57175","62231"
"06.01.2020 09:00 - 06.01.2020 09:15","57722","62623"
"06.01.2020 09:15 - 06.01.2020 09:30","58692","62970"
"06.01.2020 09:30 - 06.01.2020 09:45","58949","63232"
"06.01.2020 09:45 - 06.01.2020 10:00","59142","63514"
"06.01.2020 10:00 - 06.01.2020 10:15","59436","63662"
"06.01.2020 10:15 - 06.01.2020 10:30","59740","64044"
"06.01.2020 10:30 - 06.01.2020 10:45","60447","64323"
"06.01.2020 10:45 - 06.01.2020 11:00","60529","64710"
"06.01.2020 11:00 - 06.01.2020 11:15","60659","64821"
"06.01.2020 11:15 - 06.01.2020 11:30","61311","65404"
"06.01.2020 11:30 - 06.01.2020 11:45","61382","65577"
"06.01.2020 11:45 - 06.01.2020 12:00","61740","65230"
"06.01.2020 12:00 - 06.01.2020 12:15","61482","65252"
"06.01.2020 12:15 - 06.01.2020 12:30","61255","65276"
"06.01.2020 12:30 - 06.01.2020 12:45","61217","65327"
"06.01.2020 12:45 - 06.01.2020 13:00","61395","64960"
"06.01.2020 13:00 - 06.01.2020 13:15","61440","64939"
"06.01.2020 13:15 - 06.01.2020 13:30","61378","64523"
"06.01.2020 13:30 - 06.01.2020 13:45","60910","63811"
"06.01.2020 13:45 - 06.01.2020 14:00","60592","63480"
"06.01.2020 14:00 - 06.01.2020 14:15","60863","63484"
"06.01.2020 14:15 - 06.01.2020 14:30","60991","63115"
"06.01.2020 14:30 - 06.01.2020 14:45","60788","63045"
"06.01.2020 14:45 - 06.01.2020 15:00","59928","62842"
"06.01.2020 15:00 - 06.01.2020 15:15","60379","62979"
"06.01.2020 15:15 - 06.01.2020 15:30","59907","62848"
"06.01.2020 15:30 - 06.01.2020 15:45","59667","62815"
"06.01.2020 15:45 - 06.01.2020 16:00","59516","62733"
"06.01.2020 16:00 - 06.01.2020 16:15","60182","63371"
"06.01.2020 16:15 - 06.01.2020 16:30","60169","63729"
"06.01.2020 16:30 - 06.01.2020 16:45","61424","64375"
"06.01.2020 16:45 - 06.01.2020 17:00","61738","65535"
"06.01.2020 17:00 - 06.01.2020 17:15","63003","66880"
"06.01.2020 17:15 - 06.01.2020 17:30","63190","67803"
"06.01.2020 17:30 - 06.01.2020 17:45","63420","68141"
"06.01.2020 17:45 - 06.01.2020 18:00","63615","68406"
"06.01.2020 18:00 - 06.01.2020 18:15","63940","68426"
"06.01.2020 18:15 - 06.01.2020 18:30","63871","68469"
"06.01.2020 18:30 - 06.01.2020 18:45","63258","68218"
"06.01.2020 18:45 - 06.01.2020 19:00","62856","67784"
"06.01.2020 19:00 - 06.01.2020 19:15","62726","67385"
"06.01.2020 19:15 - 06.01.2020 19:30","62157","67043"
"06.01.2020 19:30 - 06.01.2020 19:45","61927","66583"
"06.01.2020 19:45 - 06.01.2020 20:00","61391","65761"
"06.01.2020 20:00 - 06.01.2020 20:15","60190","64600"
"06.01.2020 20:15 - 06.01.2020 20:30","59279","63246"
"06.01.2020 20:30 - 06.01.2020 20:45","58365","62373"
"06.01.2020 20:45 - 06.01.2020 21:00","57574","61715"
"06.01.2020 21:00 - 06.01.2020 21:15","56728","61213"
"06.01.2020 21:15 - 06.01.2020 21:30","56108","60597"
"06.01.2020 21:30 - 06.01.2020 21:45","55784","60226"
"06.01.2020 21:45 - 06.01.2020 22:00","55219","59451"
"06.01.2020 22:00 - 06.01.2020 22:15","55212","59132"
"06.01.2020 22:15 - 06.01.2020 22:30","54912","58565"
"06.01.2020 22:30 - 06.01.2020 22:45","53991","57463"
"06.01.2020 22:45 - 06.01.2020 23:00","53183","56673"
"06.01.2020 23:00 - 06.01.2020 23:15","51917","55367"
"06.01.2020 23:15 - 06.01.2020 23:30","50908","54567"
"06.01.2020 23:30 - 06.01.2020 23:45","50329","53865"
"06.01.2020 23:45 - 07.01.2020 00:00","49701","53464"
"07.01.2020 00:00 - 07.01.2020 00:15","48363","52416"
"07.01.2020 00:15 - 07.01.2020 00:30","47380","51929"
"07.01.2020 00:30 - 07.01.2020 00:45","46841","51785"
"07.01.2020 00:45 - 07.01.2020 01:00","46525","51435"
"07.01.2020 01:00 - 07.01.2020 01:15","45313","51154"
"07.01.2020 01:15 - 07.01.2020 01:30","45227","50611"
"07.01.2020 01:30 - 07.01.2020 01:45","45100","50551"
"07.01.2020 01:45 - 07.01.2020 02:00","44905","50385"
"07.01.2020 02:00 - 07.01.2020 02:15","44644","50031"
"07.01.2020 02:15 - 07.01.2020 02:30","44869","49838"
"07.01.2020 02:30 - 07.01.2020 02:45","44725","49827"
"07.01.2020 02:45 - 07.01.2020 03:00","44943","49834"
"07.01.2020 03:00 - 07.01.2020 03:15","45032","50036"
"07.01.2020 03:15 - 07.01.2020 03:30","45018","50131"
"07.01.2020 03:30 - 07.01.2020 03:45","45097","50128"
"07.01.2020 03:45 - 07.01.2020 04:00","45185","50304"
"07.01.2020 04:00 - 07.01.2020 04:15","45948","50912"
"07.01.2020 04:15 - 07.01.2020 04:30","46380","51134"
"07.01.2020 04:30 - 07.01.2020 04:45","46654","51622"
"07.01.2020 04:45 - 07.01.2020 05:00","46978","52251"
"07.01.2020 05:00 - 07.01.2020 05:15","48365","53506"
"07.01.2020 05:15 - 07.01.2020 05:30","48828","54248"
"07.01.2020 05:30 - 07.01.2020 05:45","49620","55142"
"07.01.2020 05:45 - 07.01.2020 06:00","51366","56499"
"07.01.2020 06:00 - 07.01.2020 06:15","53948","59372"
"07.01.2020 06:15 - 07.01.2020 06:30","55529","61545"
"07.01.2020 06:30 - 07.01.2020 06:45","57121","63226"
"07.01.2020 06:45 - 07.01.2020 07:00","58511","64920"
"07.01.2020 07:00 - 07.01.2020 07:15","60061","67167"
"07.01.2020 07:15 - 07.01.2020 07:30","61115","68147"
"07.01.2020 07:30 - 07.01.2020 07:45","61612","69221"
"07.01.2020 07:45 - 07.01.2020 08:00","62796","69956"
"07.01.2020 08:00 - 07.01.2020 08:15","62936","70840"
"07.01.2020 08:15 - 07.01.2020 08:30","63043","71174"
"07.01.2020 08:30 - 07.01.2020 08:45","63643","71165"
"07.01.2020 08:45 - 07.01.2020 09:00","63792","71091"
"07.01.2020 09:00 - 07.01.2020 09:15","63790","71045"
"07.01.2020 09:15 - 07.01.2020 09:30","64303","71189"
"07.01.2020 09:30 - 07.01.2020 09:45","64556","71406"
"07.01.2020 09:45 - 07.01.2020 10:00","64821","71580"
"07.01.2020 10:00 - 07.01.2020 10:15","64676","71113"
"07.01.2020 10:15 - 07.01.2020 10:30","64774","71471"
"07.01.2020 10:30 - 07.01.2020 10:45","65297","71676"
"07.01.2020 10:45 - 07.01.2020 11:00","65353","71692"
"07.01.2020 11:00 - 07.01.2020 11:15","65381","71774"
"07.01.2020 11:15 - 07.01.2020 11:30","65949","71962"
"07.01.2020 11:30 - 07.01.2020 11:45","65947","72230"
"07.01.2020 11:45 - 07.01.2020 12:00","66093","72087"
"07.01.2020 12:00 - 07.01.2020 12:15","65647","71715"
"07.01.2020 12:15 - 07.01.2020 12:30","65533","71640"
"07.01.2020 12:30 - 07.01.2020 12:45","65604","71616"
"07.01.2020 12:45 - 07.01.2020 13:00","65823","71451"
"07.01.2020 13:00 - 07.01.2020 13:15","65718","71765"
"07.01.2020 13:15 - 07.01.2020 13:30","65634","71805"
"07.01.2020 13:30 - 07.01.2020 13:45","65194","71596"
"07.01.2020 13:45 - 07.01.2020 14:00","64708","71058"
"07.01.2020 14:00 - 07.01.2020 14:15","64758","71072"
"07.01.2020 14:15 - 07.01.2020 14:30","64351","71096"
"07.01.2020 14:30 - 07.01.2020 14:45","64155","71286"
"07.01.2020 14:45 - 07.01.2020 15:00","63496","71004"
"07.01.2020 15:00 - 07.01.2020 15:15","64232","70663"
"07.01.2020 15:15 - 07.01.2020 15:30","63685","70178"
"07.01.2020 15:30 - 07.01.2020 15:45","63422","70110"
"07.01.2020 15:45 - 07.01.2020 16:00","63271","69948"
"07.01.2020 16:00 - 07.01.2020 16:15","63830","70212"
"07.01.2020 16:15 - 07.01.2020 16:30","63625","70536"
"07.01.2020 16:30 - 07.01.2020 16:45","64584","70929"
"07.01.2020 16:45 - 07.01.2020 17:00","64846","71832"
"07.01.2020 17:00 - 07.01.2020 17:15","65866","72732"
"07.01.2020 17:15 - 07.01.2020 17:30","66194","73510"
"07.01.2020 17:30 - 07.01.2020 17:45","66503","73623"
"07.01.2020 17:45 - 07.01.2020 18:00","66621","73912"
"07.01.2020 18:00 - 07.01.2020 18:15","66577","73508"
"07.01.2020 18:15 - 07.01.2020 18:30","66572","73245"
"07.01.2020 18:30 - 07.01.2020 18:45","66058","73013"
"07.01.2020 18:45 - 07.01.2020 19:00","65651","72926"
"07.01.2020 19:00 - 07.01.2020 19:15","65483","72390"
"07.01.2020 19:15 - 07.01.2020 19:30","64941","71934"
"07.01.2020 19:30 - 07.01.2020 19:45","64628","71475"
"07.01.2020 19:45 - 07.01.2020 20:00","64078","70956"
"07.01.2020 20:00 - 07.01.2020 20:15","62704","69422"
"07.01.2020 20:15 - 07.01.2020 20:30","61713","68179"
"07.01.2020 20:30 - 07.01.2020 20:45","60855","67285"
"07.01.2020 20:45 - 07.01.2020 21:00","59849","66418"
"07.01.2020 21:00 - 07.01.2020 21:15","59113","65602"
"07.01.2020 21:15 - 07.01.2020 21:30","58462","64956"
"07.01.2020 21:30 - 07.01.2020 21:45","57916","63995"
"07.01.2020 21:45 - 07.01.2020 22:00","57409","63268"
"07.01.2020 22:00 - 07.01.2020 22:15","57243","62596"
"07.01.2020 22:15 - 07.01.2020 22:30","56698","61916"
"07.01.2020 22:30 - 07.01.2020 22:45","55644","61071"
"07.01.2020 22:45 - 07.01.2020 23:00","54835","59822"
"07.01.2020 23:00 - 07.01.2020 23:15","53516","58670"
"07.01.2020 23:15 - 07.01.2020 23:30","52595","58004"
"07.01.2020 23:30 - 07.01.2020 23:45","51924","57084"
"07.01.2020 23:45 - 08.01.2020 00:00","51288","56396"
"08.01.2020 00:00 - 08.01.2020 00:15","50933","55818"
"08.01.2020 00:15 - 08.01.2020 00:30","50327","55206"
"08.01.2020 00:30 - 08.01.2020 00:45","49872","54670"
"08.01.2020 00:45 - 08.01.2020 01:00","49421","54578"
"08.01.2020 01:00 - 08.01.2020 01:15","48547","54221"
"08.01.2020 01:15 - 08.01.2020 01:30","48317","53798"
"08.01.2020 01:30 - 08.01.2020 01:45","48067","53469"
"08.01.2020 01:45 - 08.01.2020 02:00","47870","53146"
"08.01.2020 02:00 - 08.01.2020 02:15","47508","52753"
"08.01.2020 02:15 - 08.01.2020 02:30","47410","52438"
"08.01.2020 02:30 - 08.01.2020 02:45","47445","52347"
"08.01.2020 02:45 - 08.01.2020 03:00","47522","52412"
"08.01.2020 03:00 - 08.01.2020 03:15","47622","52255"
"08.01.2020 03:15 - 08.01.2020 03:30","47657","52457"
"08.01.2020 03:30 - 08.01.2020 03:45","47671","52670"
"08.01.2020 03:45 - 08.01.2020 04:00","47831","52803"
"08.01.2020 04:00 - 08.01.2020 04:15","48249","53193"
"08.01.2020 04:15 - 08.01.2020 04:30","48505","53565"
"08.01.2020 04:30 - 08.01.2020 04:45","48886","54049"
"08.01.2020 04:45 - 08.01.2020 05:00","49367","54640"
"08.01.2020 05:00 - 08.01.2020 05:15","50411","55776"
"08.01.2020 05:15 - 08.01.2020 05:30","50968","56318"
"08.01.2020 05:30 - 08.01.2020 05:45","51902","57308"
"08.01.2020 05:45 - 08.01.2020 06:00","53287","58731"
"08.01.2020 06:00 - 08.01.2020 06:15","56150","61505"
"08.01.2020 06:15 - 08.01.2020 06:30","58014","64056"
"08.01.2020 06:30 - 08.01.2020 06:45","59788","65826"
"08.01.2020 06:45 - 08.01.2020 07:00","61257","67603"
"08.01.2020 07:00 - 08.01.2020 07:15","62904","69520"
"08.01.2020 07:15 - 08.01.2020 07:30","63794","70784"
"08.01.2020 07:30 - 08.01.2020 07:45","64239","71775"
"08.01.2020 07:45 - 08.01.2020 08:00","64993","72795"
"08.01.2020 08:00 - 08.01.2020 08:15","65418","73867"
"08.01.2020 08:15 - 08.01.2020 08:30","65930","74276"
"08.01.2020 08:30 - 08.01.2020 08:45","66394","74303"
"08.01.2020 08:45 - 08.01.2020 09:00","66374","74237"
"08.01.2020 09:00 - 08.01.2020 09:15","65963","73732"
"08.01.2020 09:15 - 08.01.2020 09:30","66355","74042"
"08.01.2020 09:30 - 08.01.2020 09:45","66548","74291"
"08.01.2020 09:45 - 08.01.2020 10:00","66947","74562"
"08.01.2020 10:00 - 08.01.2020 10:15","66841","74949"
"08.01.2020 10:15 - 08.01.2020 10:30","66924","75173"
"08.01.2020 10:30 - 08.01.2020 10:45","67043","75321"
"08.01.2020 10:45 - 08.01.2020 11:00","67241","75356"
"08.01.2020 11:00 - 08.01.2020 11:15","67082","75178"
"08.01.2020 11:15 - 08.01.2020 11:30","67433","75367"
"08.01.2020 11:30 - 08.01.2020 11:45","67669","75652"
"08.01.2020 11:45 - 08.01.2020 12:00","67535","75637"
"08.01.2020 12:00 - 08.01.2020 12:15","67205","75059"
"08.01.2020 12:15 - 08.01.2020 12:30","66752","75072"
"08.01.2020 12:30 - 08.01.2020 12:45","66684","75098"
"08.01.2020 12:45 - 08.01.2020 13:00","66432","74941"
"08.01.2020 13:00 - 08.01.2020 13:15","66504","74967"
"08.01.2020 13:15 - 08.01.2020 13:30","66097","74813"
"08.01.2020 13:30 - 08.01.2020 13:45","65631","74198"
"08.01.2020 13:45 - 08.01.2020 14:00","65311","73447"
"08.01.2020 14:00 - 08.01.2020 14:15","65238","73589"
"08.01.2020 14:15 - 08.01.2020 14:30","65064","73254"
"08.01.2020 14:30 - 08.01.2020 14:45","64885","72982"
"08.01.2020 14:45 - 08.01.2020 15:00","64818","72651"
"08.01.2020 15:00 - 08.01.2020 15:15","65041","72655"
"08.01.2020 15:15 - 08.01.2020 15:30","64754","72501"
"08.01.2020 15:30 - 08.01.2020 15:45","64641","71995"
"08.01.2020 15:45 - 08.01.2020 16:00","64849","71837"
"08.01.2020 16:00 - 08.01.2020 16:15","64989","71738"
"08.01.2020 16:15 - 08.01.2020 16:30","64888","71691"
"08.01.2020 16:30 - 08.01.2020 16:45","65482","72212"
"08.01.2020 16:45 - 08.01.2020 17:00","66129","72670"
"08.01.2020 17:00 - 08.01.2020 17:15","66832","73417"
"08.01.2020 17:15 - 08.01.2020 17:30","67350","73630"
"08.01.2020 17:30 - 08.01.2020 17:45","67598","73613"
"08.01.2020 17:45 - 08.01.2020 18:00","67793","73702"
"08.01.2020 18:00 - 08.01.2020 18:15","67776","73363"
"08.01.2020 18:15 - 08.01.2020 18:30","67596","72995"
"08.01.2020 18:30 - 08.01.2020 18:45","67389","72638"
"08.01.2020 18:45 - 08.01.2020 19:00","67232","72316"
"08.01.2020 19:00 - 08.01.2020 19:15","67177","71754"
"08.01.2020 19:15 - 08.01.2020 19:30","66596","70972"
"08.01.2020 19:30 - 08.01.2020 19:45","66039","70266"
"08.01.2020 19:45 - 08.01.2020 20:00","65475","69576"
"08.01.2020 20:00 - 08.01.2020 20:15","64228","68212"
"08.01.2020 20:15 - 08.01.2020 20:30","63208","67119"
"08.01.2020 20:30 - 08.01.2020 20:45","62348","65929"
"08.01.2020 20:45 - 08.01.2020 21:00","61471","65004"
"08.01.2020 21:00 - 08.01.2020 21:15","60780","64154"
"08.01.2020 21:15 - 08.01.2020 21:30","60071","63118"
"08.01.2020 21:30 - 08.01.2020 21:45","59368","62126"
"08.01.2020 21:45 - 08.01.2020 22:00","58611","61287"
"08.01.2020 22:00 - 08.01.2020 22:15","58603","61037"
"08.01.2020 22:15 - 08.01.2020 22:30","58002","60081"
"08.01.2020 22:30 - 08.01.2020 22:45","57001","58585"
"08.01.2020 22:45 - 08.01.2020 23:00","56082","57457"
"08.01.2020 23:00 - 08.01.2020 23:15","54741","56206"
"08.01.2020 23:15 - 08.01.2020 23:30","53883","55250"
"08.01.2020 23:30 - 08.01.2020 23:45","53163","54318"
"08.01.2020 23:45 - 09.01.2020 00:00","52469","53255"
"09.01.2020 00:00 - 09.01.2020 00:15","52842","51875"
"09.01.2020 00:15 - 09.01.2020 00:30","52025","51089"
"09.01.2020 00:30 - 09.01.2020 00:45","51600","50174"
"09.01.2020 00:45 - 09.01.2020 01:00","51317","49784"
"09.01.2020 01:00 - 09.01.2020 01:15","50454","49244"
"09.01.2020 01:15 - 09.01.2020 01:30","50178","48673"
"09.01.2020 01:30 - 09.01.2020 01:45","49926","48721"
"09.01.2020 01:45 - 09.01.2020 02:00","49702","48495"
"09.01.2020 02:00 - 09.01.2020 02:15","49301","48338"
"09.01.2020 02:15 - 09.01.2020 02:30","49138","48263"
"09.01.2020 02:30 - 09.01.2020 02:45","49014","48398"
"09.01.2020 02:45 - 09.01.2020 03:00","49030","48386"
"09.01.2020 03:00 - 09.01.2020 03:15","49093","48347"
"09.01.2020 03:15 - 09.01.2020 03:30","48967","48410"
"09.01.2020 03:30 - 09.01.2020 03:45","49018","48567"
"09.01.2020 03:45 - 09.01.2020 04:00","49057","48941"
"09.01.2020 04:00 - 09.01.2020 04:15","49516","49691"
"09.01.2020 04:15 - 09.01.2020 04:30","49706","50182"
"09.01.2020 04:30 - 09.01.2020 04:45","50271","50296"
"09.01.2020 04:45 - 09.01.2020 05:00","50578","50744"
"09.01.2020 05:00 - 09.01.2020 05:15","51777","52384"
"09.01.2020 05:15 - 09.01.2020 05:30","52186","53127"
"09.01.2020 05:30 - 09.01.2020 05:45","53008","54182"
"09.01.2020 05:45 - 09.01.2020 06:00","54377","56083"
"09.01.2020 06:00 - 09.01.2020 06:15","56874","59439"
"09.01.2020 06:15 - 09.01.2020 06:30","58735","61686"
"09.01.2020 06:30 - 09.01.2020 06:45","60401","63539"
"09.01.2020 06:45 - 09.01.2020 07:00","61646","64939"
"09.01.2020 07:00 - 09.01.2020 07:15","63299","66995"
"09.01.2020 07:15 - 09.01.2020 07:30","64095","68570"
"09.01.2020 07:30 - 09.01.2020 07:45","64448","69477"
"09.01.2020 07:45 - 09.01.2020 08:00","65532","70451"
"09.01.2020 08:00 - 09.01.2020 08:15","65981","71074"
"09.01.2020 08:15 - 09.01.2020 08:30","66061","71491"
"09.01.2020 08:30 - 09.01.2020 08:45","66370","71745"
"09.01.2020 08:45 - 09.01.2020 09:00","66692","71837"
"09.01.2020 09:00 - 09.01.2020 09:15","66760","71628"
"09.01.2020 09:15 - 09.01.2020 09:30","66995","72045"
"09.01.2020 09:30 - 09.01.2020 09:45","67092","72476"
"09.01.2020 09:45 - 09.01.2020 10:00","67172","72733"
"09.01.2020 10:00 - 09.01.2020 10:15","67172","72830"
"09.01.2020 10:15 - 09.01.2020 10:30","67500","73139"
"09.01.2020 10:30 - 09.01.2020 10:45","67684","73546"
"09.01.2020 10:45 - 09.01.2020 11:00","67666","73914"
"09.01.2020 11:00 - 09.01.2020 11:15","67751","74385"
"09.01.2020 11:15 - 09.01.2020 11:30","67996","74512"
"09.01.2020 11:30 - 09.01.2020 11:45","68419","74605"
"09.01.2020 11:45 - 09.01.2020 12:00","68237","74552"
"09.01.2020 12:00 - 09.01.2020 12:15","68069","74118"
"09.01.2020 12:15 - 09.01.2020 12:30","67872","74050"
"09.01.2020 12:30 - 09.01.2020 12:45","68088","74053"
"09.01.2020 12:45 - 09.01.2020 13:00","68069","74048"
"09.01.2020 13:00 - 09.01.2020 13:15","68198","74196"
"09.01.2020 13:15 - 09.01.2020 13:30","67849","74079"
"09.01.2020 13:30 - 09.01.2020 13:45","67401","73638"
"09.01.2020 13:45 - 09.01.2020 14:00","66876","72862"
"09.01.2020 14:00 - 09.01.2020 14:15","66695","72473"
"09.01.2020 14:15 - 09.01.2020 14:30","66764","72327"
"09.01.2020 14:30 - 09.01.2020 14:45","66735","72295"
"09.01.2020 14:45 - 09.01.2020 15:00","66211","72104"
"09.01.2020 15:00 - 09.01.2020 15:15","66369","71941"
"09.01.2020 15:15 - 09.01.2020 15:30","66040","71922"
"09.01.2020 15:30 - 09.01.2020 15:45","65794","71974"
"09.01.2020 15:45 - 09.01.2020 16:00","65935","71804"
