"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"28.03.2021 07:30 - 28.03.2021 07:45","44090","45506"
"28.03.2021 07:45 - 28.03.2021 08:00","43854","46123"
"28.03.2021 08:00 - 28.03.2021 08:15","44696","47133"
"28.03.2021 08:15 - 28.03.2021 08:30","45732","48002"
"28.03.2021 08:30 - 28.03.2021 08:45","46851","49121"
"28.03.2021 08:45 - 28.03.2021 09:00","46839","49809"
"28.03.2021 09:00 - 28.03.2021 09:15","47621","50440"
"28.03.2021 09:15 - 28.03.2021 09:30","48453","51159"
"28.03.2021 09:30 - 28.03.2021 09:45","48855","52167"
"28.03.2021 09:45 - 28.03.2021 10:00","49681","52519"
"28.03.2021 10:00 - 28.03.2021 10:15","50177","53088"
"28.03.2021 10:15 - 28.03.2021 10:30","51406","53495"
"28.03.2021 10:30 - 28.03.2021 10:45","51452","54246"
"28.03.2021 10:45 - 28.03.2021 11:00","52260","54622"
"28.03.2021 11:00 - 28.03.2021 11:15","52973","55230"
"28.03.2021 11:15 - 28.03.2021 11:30","53215","56122"
"28.03.2021 11:30 - 28.03.2021 11:45","54003","56608"
"28.03.2021 11:45 - 28.03.2021 12:00","53798","56735"
"28.03.2021 12:00 - 28.03.2021 12:15","54396","56766"
"28.03.2021 12:15 - 28.03.2021 12:30","54484","56322"
"28.03.2021 12:30 - 28.03.2021 12:45","53883","55983"
"28.03.2021 12:45 - 28.03.2021 13:00","54406","55652"
"28.03.2021 13:00 - 28.03.2021 13:15","52374","55716"
"28.03.2021 13:15 - 28.03.2021 13:30","52253","55131"
"28.03.2021 13:30 - 28.03.2021 13:45","51643","54697"
"28.03.2021 13:45 - 28.03.2021 14:00","51782","53802"
"28.03.2021 14:00 - 28.03.2021 14:15","51013","53575"
"28.03.2021 14:15 - 28.03.2021 14:30","51444","52953"
"28.03.2021 14:30 - 28.03.2021 14:45","50559","52353"
"28.03.2021 14:45 - 28.03.2021 15:00","49661","52095"
"28.03.2021 15:00 - 28.03.2021 15:15","50061","51921"
"28.03.2021 15:15 - 28.03.2021 15:30","49804","51577"
"28.03.2021 15:30 - 28.03.2021 15:45","49477","51840"
"28.03.2021 15:45 - 28.03.2021 16:00","49790","51422"
"28.03.2021 16:00 - 28.03.2021 16:15","49478","51709"
"28.03.2021 16:15 - 28.03.2021 16:30","49215","51390"
"28.03.2021 16:30 - 28.03.2021 16:45","49839","51442"
"28.03.2021 16:45 - 28.03.2021 17:00","49769","51600"
"28.03.2021 17:00 - 28.03.2021 17:15","50481","52422"
"28.03.2021 17:15 - 28.03.2021 17:30","50631","52944"
"28.03.2021 17:30 - 28.03.2021 17:45","51067","53717"
"28.03.2021 17:45 - 28.03.2021 18:00","51245","53843"
"28.03.2021 18:00 - 28.03.2021 18:15","52138","54460"
"28.03.2021 18:15 - 28.03.2021 18:30","52770","54770"
"28.03.2021 18:30 - 28.03.2021 18:45","52799","55070"
"28.03.2021 18:45 - 28.03.2021 19:00","53155","55358"
"28.03.2021 19:00 - 28.03.2021 19:15","53475","56180"
"28.03.2021 19:15 - 28.03.2021 19:30","53892","56107"
"28.03.2021 19:30 - 28.03.2021 19:45","53739","56605"
"28.03.2021 19:45 - 28.03.2021 20:00","53086","56883"
"28.03.2021 20:00 - 28.03.2021 20:15","53286","56880"
"28.03.2021 20:15 - 28.03.2021 20:30","52915","56683"
"28.03.2021 20:30 - 28.03.2021 20:45","52972","56020"
"28.03.2021 20:45 - 28.03.2021 21:00","52932","55156"
"28.03.2021 21:00 - 28.03.2021 21:15","52155","55169"
"28.03.2021 21:15 - 28.03.2021 21:30","51220","54742"
"28.03.2021 21:30 - 28.03.2021 21:45","51531","54344"
"28.03.2021 21:45 - 28.03.2021 22:00","51620","54037"
"28.03.2021 22:00 - 28.03.2021 22:15","51304","54694"
"28.03.2021 22:15 - 28.03.2021 22:30","52092","54342"
"28.03.2021 22:30 - 28.03.2021 22:45","51056","53926"
"28.03.2021 22:45 - 28.03.2021 23:00","51082","53397"
"28.03.2021 23:00 - 28.03.2021 23:15","50008","52446"
"28.03.2021 23:15 - 28.03.2021 23:30","49352","51602"
"28.03.2021 23:30 - 28.03.2021 23:45","48992","50704"
"28.03.2021 23:45 - 29.03.2021 00:00","48206","50226"
"29.03.2021 00:00 - 29.03.2021 00:15","46298","49486"
"29.03.2021 00:15 - 29.03.2021 00:30","45677","48838"
"29.03.2021 00:30 - 29.03.2021 00:45","45207","48168"
"29.03.2021 00:45 - 29.03.2021 01:00","44784","47614"
"29.03.2021 01:00 - 29.03.2021 01:15","44283","46822"
"29.03.2021 01:15 - 29.03.2021 01:30","43923","46553"
"29.03.2021 01:30 - 29.03.2021 01:45","43700","46025"
"29.03.2021 01:45 - 29.03.2021 02:00","43514","45874"
"29.03.2021 02:00 - 29.03.2021 02:15","43556","45787"
"29.03.2021 02:15 - 29.03.2021 02:30","43572","45546"
"29.03.2021 02:30 - 29.03.2021 02:45","43645","45840"
"29.03.2021 02:45 - 29.03.2021 03:00","43645","45882"
"29.03.2021 03:00 - 29.03.2021 03:15","43524","46016"
"29.03.2021 03:15 - 29.03.2021 03:30","43807","46144"
"29.03.2021 03:30 - 29.03.2021 03:45","43998","46522"
"29.03.2021 03:45 - 29.03.2021 04:00","44322","46523"
"29.03.2021 04:00 - 29.03.2021 04:15","44631","47077"
"29.03.2021 04:15 - 29.03.2021 04:30","45154","47649"
"29.03.2021 04:30 - 29.03.2021 04:45","45598","48292"
"29.03.2021 04:45 - 29.03.2021 05:00","46445","48877"
"29.03.2021 05:00 - 29.03.2021 05:15","47716","50552"
"29.03.2021 05:15 - 29.03.2021 05:30","48231","51266"
"29.03.2021 05:30 - 29.03.2021 05:45","49265","52347"
"29.03.2021 05:45 - 29.03.2021 06:00","50658","54075"
"29.03.2021 06:00 - 29.03.2021 06:15","53473","56937"
"29.03.2021 06:15 - 29.03.2021 06:30","55191","58835"
"29.03.2021 06:30 - 29.03.2021 06:45","56430","60524"
"29.03.2021 06:45 - 29.03.2021 07:00","57519","61685"
"29.03.2021 07:00 - 29.03.2021 07:15","59413","63079"
"29.03.2021 07:15 - 29.03.2021 07:30","60493","64104"
"29.03.2021 07:30 - 29.03.2021 07:45","61363","65245"
"29.03.2021 07:45 - 29.03.2021 08:00","62111","66321"
"29.03.2021 08:00 - 29.03.2021 08:15","63216","67199"
"29.03.2021 08:15 - 29.03.2021 08:30","63678","67628"
"29.03.2021 08:30 - 29.03.2021 08:45","64272","67994"
"29.03.2021 08:45 - 29.03.2021 09:00","64734","68082"
"29.03.2021 09:00 - 29.03.2021 09:15","64234","68141"
"29.03.2021 09:15 - 29.03.2021 09:30","64760","68515"
"29.03.2021 09:30 - 29.03.2021 09:45","65466","68925"
"29.03.2021 09:45 - 29.03.2021 10:00","65777","69247"
"29.03.2021 10:00 - 29.03.2021 10:15","65930","68713"
"29.03.2021 10:15 - 29.03.2021 10:30","66374","68857"
"29.03.2021 10:30 - 29.03.2021 10:45","66427","69280"
"29.03.2021 10:45 - 29.03.2021 11:00","66570","69367"
"29.03.2021 11:00 - 29.03.2021 11:15","67294","69640"
"29.03.2021 11:15 - 29.03.2021 11:30","67709","70178"
"29.03.2021 11:30 - 29.03.2021 11:45","67883","70893"
"29.03.2021 11:45 - 29.03.2021 12:00","68108","70775"
"29.03.2021 12:00 - 29.03.2021 12:15","67509","70492"
"29.03.2021 12:15 - 29.03.2021 12:30","67551","70551"
"29.03.2021 12:30 - 29.03.2021 12:45","67458","70331"
"29.03.2021 12:45 - 29.03.2021 13:00","67669","70021"
"29.03.2021 13:00 - 29.03.2021 13:15","67306","69804"
"29.03.2021 13:15 - 29.03.2021 13:30","67035","69260"
"29.03.2021 13:30 - 29.03.2021 13:45","66294","68605"
"29.03.2021 13:45 - 29.03.2021 14:00","65812","67599"
"29.03.2021 14:00 - 29.03.2021 14:15","65345","67240"
"29.03.2021 14:15 - 29.03.2021 14:30","65136","66927"
"29.03.2021 14:30 - 29.03.2021 14:45","65054","66548"
"29.03.2021 14:45 - 29.03.2021 15:00","64707","66172"
"29.03.2021 15:00 - 29.03.2021 15:15","64274","65747"
"29.03.2021 15:15 - 29.03.2021 15:30","63925","65480"
"29.03.2021 15:30 - 29.03.2021 15:45","63744","65103"
"29.03.2021 15:45 - 29.03.2021 16:00","63543","64389"
"29.03.2021 16:00 - 29.03.2021 16:15","62994","64487"
"29.03.2021 16:15 - 29.03.2021 16:30","62709","64191"
"29.03.2021 16:30 - 29.03.2021 16:45","62400","63807"
"29.03.2021 16:45 - 29.03.2021 17:00","62054","63631"
"29.03.2021 17:00 - 29.03.2021 17:15","62041","63462"
"29.03.2021 17:15 - 29.03.2021 17:30","62091","63152"
"29.03.2021 17:30 - 29.03.2021 17:45","62284","63171"
"29.03.2021 17:45 - 29.03.2021 18:00","62469","63157"
"29.03.2021 18:00 - 29.03.2021 18:15","62462","63011"
"29.03.2021 18:15 - 29.03.2021 18:30","63031","63085"
"29.03.2021 18:30 - 29.03.2021 18:45","63260","63461"
"29.03.2021 18:45 - 29.03.2021 19:00","63508","63953"
"29.03.2021 19:00 - 29.03.2021 19:15","64025","64325"
"29.03.2021 19:15 - 29.03.2021 19:30","63819","64530"
"29.03.2021 19:30 - 29.03.2021 19:45","64094","64909"
"29.03.2021 19:45 - 29.03.2021 20:00","63937","65334"
"29.03.2021 20:00 - 29.03.2021 20:15","62853","65444"
"29.03.2021 20:15 - 29.03.2021 20:30","61808","65501"
"29.03.2021 20:30 - 29.03.2021 20:45","61096","64715"
"29.03.2021 20:45 - 29.03.2021 21:00","60421","63703"
"29.03.2021 21:00 - 29.03.2021 21:15","59608","62770"
"29.03.2021 21:15 - 29.03.2021 21:30","58945","61789"
"29.03.2021 21:30 - 29.03.2021 21:45","58094","60975"
"29.03.2021 21:45 - 29.03.2021 22:00","57456","60040"
"29.03.2021 22:00 - 29.03.2021 22:15","57380","59728"
"29.03.2021 22:15 - 29.03.2021 22:30","56669","58746"
"29.03.2021 22:30 - 29.03.2021 22:45","55811","57712"
"29.03.2021 22:45 - 29.03.2021 23:00","54945","56733"
"29.03.2021 23:00 - 29.03.2021 23:15","53827","55540"
"29.03.2021 23:15 - 29.03.2021 23:30","52922","54478"
"29.03.2021 23:30 - 29.03.2021 23:45","52173","53402"
"29.03.2021 23:45 - 30.03.2021 00:00","51453","52650"
"30.03.2021 00:00 - 30.03.2021 00:15","48694","51902"
"30.03.2021 00:15 - 30.03.2021 00:30","48119","50939"
"30.03.2021 00:30 - 30.03.2021 00:45","47680","50441"
"30.03.2021 00:45 - 30.03.2021 01:00","47433","49931"
"30.03.2021 01:00 - 30.03.2021 01:15","46805","49147"
"30.03.2021 01:15 - 30.03.2021 01:30","46455","48787"
"30.03.2021 01:30 - 30.03.2021 01:45","46243","48273"
"30.03.2021 01:45 - 30.03.2021 02:00","45989","48073"
"30.03.2021 02:00 - 30.03.2021 02:15","45874","47811"
"30.03.2021 02:15 - 30.03.2021 02:30","45964","47636"
"30.03.2021 02:30 - 30.03.2021 02:45","46009","47860"
"30.03.2021 02:45 - 30.03.2021 03:00","45932","47940"
"30.03.2021 03:00 - 30.03.2021 03:15","45925","48653"
"30.03.2021 03:15 - 30.03.2021 03:30","46129","48800"
"30.03.2021 03:30 - 30.03.2021 03:45","46086","48833"
"30.03.2021 03:45 - 30.03.2021 04:00","46303","48932"
"30.03.2021 04:00 - 30.03.2021 04:15","46633","49436"
"30.03.2021 04:15 - 30.03.2021 04:30","47133","49719"
"30.03.2021 04:30 - 30.03.2021 04:45","47626","50469"
"30.03.2021 04:45 - 30.03.2021 05:00","48228","51201"
"30.03.2021 05:00 - 30.03.2021 05:15","49522","52559"
"30.03.2021 05:15 - 30.03.2021 05:30","50189","53219"
"30.03.2021 05:30 - 30.03.2021 05:45","50991","53792"
"30.03.2021 05:45 - 30.03.2021 06:00","52536","55169"
"30.03.2021 06:00 - 30.03.2021 06:15","54870","58243"
"30.03.2021 06:15 - 30.03.2021 06:30","56405","59887"
"30.03.2021 06:30 - 30.03.2021 06:45","57616","61184"
"30.03.2021 06:45 - 30.03.2021 07:00","58720","62183"
"30.03.2021 07:00 - 30.03.2021 07:15","60365","63837"
"30.03.2021 07:15 - 30.03.2021 07:30","61004","64664"
"30.03.2021 07:30 - 30.03.2021 07:45","61755","65428"
"30.03.2021 07:45 - 30.03.2021 08:00","62350","66213"
"30.03.2021 08:00 - 30.03.2021 08:15","63100","67132"
"30.03.2021 08:15 - 30.03.2021 08:30","63350","67896"
"30.03.2021 08:30 - 30.03.2021 08:45","63767","68177"
"30.03.2021 08:45 - 30.03.2021 09:00","64191","68454"
"30.03.2021 09:00 - 30.03.2021 09:15","63685","68025"
"30.03.2021 09:15 - 30.03.2021 09:30","64102","68295"
"30.03.2021 09:30 - 30.03.2021 09:45","64599","68559"
"30.03.2021 09:45 - 30.03.2021 10:00","64878","68668"
"30.03.2021 10:00 - 30.03.2021 10:15","64994","68154"
"30.03.2021 10:15 - 30.03.2021 10:30","65427","67925"
"30.03.2021 10:30 - 30.03.2021 10:45","65424","68213"
"30.03.2021 10:45 - 30.03.2021 11:00","65828","68381"
"30.03.2021 11:00 - 30.03.2021 11:15","66254","68479"
"30.03.2021 11:15 - 30.03.2021 11:30","66780","68538"
"30.03.2021 11:30 - 30.03.2021 11:45","66998","69035"
"30.03.2021 11:45 - 30.03.2021 12:00","67266","68983"
"30.03.2021 12:00 - 30.03.2021 12:15","66850","68210"
"30.03.2021 12:15 - 30.03.2021 12:30","66773","68439"
"30.03.2021 12:30 - 30.03.2021 12:45","66704","68563"
"30.03.2021 12:45 - 30.03.2021 13:00","66952","68529"
"30.03.2021 13:00 - 30.03.2021 13:15","66600","67473"
"30.03.2021 13:15 - 30.03.2021 13:30","66155","67049"
"30.03.2021 13:30 - 30.03.2021 13:45","65380","66482"
"30.03.2021 13:45 - 30.03.2021 14:00","64942","65883"
"30.03.2021 14:00 - 30.03.2021 14:15","64630","65244"
"30.03.2021 14:15 - 30.03.2021 14:30","64547","65043"
"30.03.2021 14:30 - 30.03.2021 14:45","64514","64624"
"30.03.2021 14:45 - 30.03.2021 15:00","64275","64352"
"30.03.2021 15:00 - 30.03.2021 15:15","63940","64389"
"30.03.2021 15:15 - 30.03.2021 15:30","63476","64062"
"30.03.2021 15:30 - 30.03.2021 15:45","63180","63389"
"30.03.2021 15:45 - 30.03.2021 16:00","62807","63326"
"30.03.2021 16:00 - 30.03.2021 16:15","62236","63247"
"30.03.2021 16:15 - 30.03.2021 16:30","61970","62895"
"30.03.2021 16:30 - 30.03.2021 16:45","61705","62071"
"30.03.2021 16:45 - 30.03.2021 17:00","61265","61941"
"30.03.2021 17:00 - 30.03.2021 17:15","61259","62363"
"30.03.2021 17:15 - 30.03.2021 17:30","61428","62295"
"30.03.2021 17:30 - 30.03.2021 17:45","61575","62199"
"30.03.2021 17:45 - 30.03.2021 18:00","61795","62460"
"30.03.2021 18:00 - 30.03.2021 18:15","61920","62795"
"30.03.2021 18:15 - 30.03.2021 18:30","62431","62858"
"30.03.2021 18:30 - 30.03.2021 18:45","62830","62905"
"30.03.2021 18:45 - 30.03.2021 19:00","63205","63206"
"30.03.2021 19:00 - 30.03.2021 19:15","63689","63686"
"30.03.2021 19:15 - 30.03.2021 19:30","63564","63570"
"30.03.2021 19:30 - 30.03.2021 19:45","63669","63735"
"30.03.2021 19:45 - 30.03.2021 20:00","63342","64083"
"30.03.2021 20:00 - 30.03.2021 20:15","62245","64004"
"30.03.2021 20:15 - 30.03.2021 20:30","61353","64154"
"30.03.2021 20:30 - 30.03.2021 20:45","60464","63599"
"30.03.2021 20:45 - 30.03.2021 21:00","59647","62731"
"30.03.2021 21:00 - 30.03.2021 21:15","58739","61811"
"30.03.2021 21:15 - 30.03.2021 21:30","58128","60890"
"30.03.2021 21:30 - 30.03.2021 21:45","57235","59691"
"30.03.2021 21:45 - 30.03.2021 22:00","56553","58565"
"30.03.2021 22:00 - 30.03.2021 22:15","56479","58145"
"30.03.2021 22:15 - 30.03.2021 22:30","55726","57215"
"30.03.2021 22:30 - 30.03.2021 22:45","55040","56190"
"30.03.2021 22:45 - 30.03.2021 23:00","54194","55170"
"30.03.2021 23:00 - 30.03.2021 23:15","53036","54051"
"30.03.2021 23:15 - 30.03.2021 23:30","52233","53212"
"30.03.2021 23:30 - 30.03.2021 23:45","51455","52171"
"30.03.2021 23:45 - 31.03.2021 00:00","50813","51663"
"31.03.2021 00:00 - 31.03.2021 00:15","49614","50680"
"31.03.2021 00:15 - 31.03.2021 00:30","48828","49983"
"31.03.2021 00:30 - 31.03.2021 00:45","48530","49675"
"31.03.2021 00:45 - 31.03.2021 01:00","48132","48847"
"31.03.2021 01:00 - 31.03.2021 01:15","47357","48248"
"31.03.2021 01:15 - 31.03.2021 01:30","46785","47660"
"31.03.2021 01:30 - 31.03.2021 01:45","46725","47279"
"31.03.2021 01:45 - 31.03.2021 02:00","46456","46889"
"31.03.2021 02:00 - 31.03.2021 02:15","46209","46077"
"31.03.2021 02:15 - 31.03.2021 02:30","46337","46098"
"31.03.2021 02:30 - 31.03.2021 02:45","46370","46008"
"31.03.2021 02:45 - 31.03.2021 03:00","46384","46052"
"31.03.2021 03:00 - 31.03.2021 03:15","46277","46197"
"31.03.2021 03:15 - 31.03.2021 03:30","46529","46460"
"31.03.2021 03:30 - 31.03.2021 03:45","46483","46564"
"31.03.2021 03:45 - 31.03.2021 04:00","46769","46651"
"31.03.2021 04:00 - 31.03.2021 04:15","47144","47199"
"31.03.2021 04:15 - 31.03.2021 04:30","47704","47782"
"31.03.2021 04:30 - 31.03.2021 04:45","47829","48089"
"31.03.2021 04:45 - 31.03.2021 05:00","48549","48842"
"31.03.2021 05:00 - 31.03.2021 05:15","49513","50378"
"31.03.2021 05:15 - 31.03.2021 05:30","50173","51191"
"31.03.2021 05:30 - 31.03.2021 05:45","50882","52270"
"31.03.2021 05:45 - 31.03.2021 06:00","52259","53687"
"31.03.2021 06:00 - 31.03.2021 06:15","54778","56505"
"31.03.2021 06:15 - 31.03.2021 06:30","56198","57993"
"31.03.2021 06:30 - 31.03.2021 06:45","57504","59171"
"31.03.2021 06:45 - 31.03.2021 07:00","58187","60177"
"31.03.2021 07:00 - 31.03.2021 07:15","59631","61687"
"31.03.2021 07:15 - 31.03.2021 07:30","60964","62504"
"31.03.2021 07:30 - 31.03.2021 07:45","61730","63367"
"31.03.2021 07:45 - 31.03.2021 08:00","62398","64230"
"31.03.2021 08:00 - 31.03.2021 08:15","62931","65047"
"31.03.2021 08:15 - 31.03.2021 08:30","63186","65620"
"31.03.2021 08:30 - 31.03.2021 08:45","63370","66062"
"31.03.2021 08:45 - 31.03.2021 09:00","63805","66581"
"31.03.2021 09:00 - 31.03.2021 09:15","63286","66167"
"31.03.2021 09:15 - 31.03.2021 09:30","64067","66490"
"31.03.2021 09:30 - 31.03.2021 09:45","64397","66959"
"31.03.2021 09:45 - 31.03.2021 10:00","64538","67245"
"31.03.2021 10:00 - 31.03.2021 10:15","64275","67108"
"31.03.2021 10:15 - 31.03.2021 10:30","64619","67241"
"31.03.2021 10:30 - 31.03.2021 10:45","64936","67200"
"31.03.2021 10:45 - 31.03.2021 11:00","65134","67440"
"31.03.2021 11:00 - 31.03.2021 11:15","65682","67500"
"31.03.2021 11:15 - 31.03.2021 11:30","66272","67647"
"31.03.2021 11:30 - 31.03.2021 11:45","66407","68049"
"31.03.2021 11:45 - 31.03.2021 12:00","66827","67725"
"31.03.2021 12:00 - 31.03.2021 12:15","66336","67198"
"31.03.2021 12:15 - 31.03.2021 12:30","66307","67082"
"31.03.2021 12:30 - 31.03.2021 12:45","66159","66988"
"31.03.2021 12:45 - 31.03.2021 13:00","66214","66640"
"31.03.2021 13:00 - 31.03.2021 13:15","65907","66385"
"31.03.2021 13:15 - 31.03.2021 13:30","65534","65924"
"31.03.2021 13:30 - 31.03.2021 13:45","64633","65299"
"31.03.2021 13:45 - 31.03.2021 14:00","64109","64406"
"31.03.2021 14:00 - 31.03.2021 14:15","63857","64044"
"31.03.2021 14:15 - 31.03.2021 14:30","63664","63861"
"31.03.2021 14:30 - 31.03.2021 14:45","63320","63644"
"31.03.2021 14:45 - 31.03.2021 15:00","63539","63165"
"31.03.2021 15:00 - 31.03.2021 15:15","63092","62907"
"31.03.2021 15:15 - 31.03.2021 15:30","62602","62637"
"31.03.2021 15:30 - 31.03.2021 15:45","62348","61990"
"31.03.2021 15:45 - 31.03.2021 16:00","61877","61533"
"31.03.2021 16:00 - 31.03.2021 16:15","61592","61145"
"31.03.2021 16:15 - 31.03.2021 16:30","60895","60652"
"31.03.2021 16:30 - 31.03.2021 16:45","60735","60739"
"31.03.2021 16:45 - 31.03.2021 17:00","60272","60519"
"31.03.2021 17:00 - 31.03.2021 17:15","60434","60648"
"31.03.2021 17:15 - 31.03.2021 17:30","60609","60603"
"31.03.2021 17:30 - 31.03.2021 17:45","60736","60550"
"31.03.2021 17:45 - 31.03.2021 18:00","60882","60803"
"31.03.2021 18:00 - 31.03.2021 18:15","61213","60863"
"31.03.2021 18:15 - 31.03.2021 18:30","61892","60826"
"31.03.2021 18:30 - 31.03.2021 18:45","62005","61165"
"31.03.2021 18:45 - 31.03.2021 19:00","62209","61466"
"31.03.2021 19:00 - 31.03.2021 19:15","62832","61932"
"31.03.2021 19:15 - 31.03.2021 19:30","62783","62138"
"31.03.2021 19:30 - 31.03.2021 19:45","63145","62386"
"31.03.2021 19:45 - 31.03.2021 20:00","63040","62595"
"31.03.2021 20:00 - 31.03.2021 20:15","62439","62919"
"31.03.2021 20:15 - 31.03.2021 20:30","61474","63190"
"31.03.2021 20:30 - 31.03.2021 20:45","60677","62706"
"31.03.2021 20:45 - 31.03.2021 21:00","59959","62007"
"31.03.2021 21:00 - 31.03.2021 21:15","59067","60895"
"31.03.2021 21:15 - 31.03.2021 21:30","58469","59974"
"31.03.2021 21:30 - 31.03.2021 21:45","57346","59148"
"31.03.2021 21:45 - 31.03.2021 22:00","56926","57830"
"31.03.2021 22:00 - 31.03.2021 22:15","56624","57170"
"31.03.2021 22:15 - 31.03.2021 22:30","55959","56344"
"31.03.2021 22:30 - 31.03.2021 22:45","55351","55382"
"31.03.2021 22:45 - 31.03.2021 23:00","54365","54429"
"31.03.2021 23:00 - 31.03.2021 23:15","53242","53167"
"31.03.2021 23:15 - 31.03.2021 23:30","52361","51779"
"31.03.2021 23:30 - 31.03.2021 23:45","51504","51115"
"31.03.2021 23:45 - 01.04.2021 00:00","50899","50379"
"01.04.2021 00:00 - 01.04.2021 00:15","48153","49232"
"01.04.2021 00:15 - 01.04.2021 00:30","47417","48563"
"01.04.2021 00:30 - 01.04.2021 00:45","47034","47960"
"01.04.2021 00:45 - 01.04.2021 01:00","46671","47284"
"01.04.2021 01:00 - 01.04.2021 01:15","46159","46394"
"01.04.2021 01:15 - 01.04.2021 01:30","45617","46068"
"01.04.2021 01:30 - 01.04.2021 01:45","45300","45787"
"01.04.2021 01:45 - 01.04.2021 02:00","45159","45495"
"01.04.2021 02:00 - 01.04.2021 02:15","45028","45130"
"01.04.2021 02:15 - 01.04.2021 02:30","44975","45151"
"01.04.2021 02:30 - 01.04.2021 02:45","45055","45044"
"01.04.2021 02:45 - 01.04.2021 03:00","45179","45167"
"01.04.2021 03:00 - 01.04.2021 03:15","44975","45067"
"01.04.2021 03:15 - 01.04.2021 03:30","45156","45099"
"01.04.2021 03:30 - 01.04.2021 03:45","45229","45290"
"01.04.2021 03:45 - 01.04.2021 04:00","45465","45559"
"01.04.2021 04:00 - 01.04.2021 04:15","45647","46007"
"01.04.2021 04:15 - 01.04.2021 04:30","46253","46749"
"01.04.2021 04:30 - 01.04.2021 04:45","46510","47267"
"01.04.2021 04:45 - 01.04.2021 05:00","47265","47776"
"01.04.2021 05:00 - 01.04.2021 05:15","48079","48980"
"01.04.2021 05:15 - 01.04.2021 05:30","48742","49508"
"01.04.2021 05:30 - 01.04.2021 05:45","49433","50576"
"01.04.2021 05:45 - 01.04.2021 06:00","50533","52231"
"01.04.2021 06:00 - 01.04.2021 06:15","53059","54871"
"01.04.2021 06:15 - 01.04.2021 06:30","54494","56112"
"01.04.2021 06:30 - 01.04.2021 06:45","55439","57515"
"01.04.2021 06:45 - 01.04.2021 07:00","56557","58468"
"01.04.2021 07:00 - 01.04.2021 07:15","58188","60082"
"01.04.2021 07:15 - 01.04.2021 07:30","59385","60967"
"01.04.2021 07:30 - 01.04.2021 07:45","60118","61714"
"01.04.2021 07:45 - 01.04.2021 08:00","60649","62791"
"01.04.2021 08:00 - 01.04.2021 08:15","61479","63668"
"01.04.2021 08:15 - 01.04.2021 08:30","61923","64290"
"01.04.2021 08:30 - 01.04.2021 08:45","62386","64907"
"01.04.2021 08:45 - 01.04.2021 09:00","62895","65150"
"01.04.2021 09:00 - 01.04.2021 09:15","62365","64823"
"01.04.2021 09:15 - 01.04.2021 09:30","62733","65167"
"01.04.2021 09:30 - 01.04.2021 09:45","63265","65567"
"01.04.2021 09:45 - 01.04.2021 10:00","63410","66279"
"01.04.2021 10:00 - 01.04.2021 10:15","63203","66356"
"01.04.2021 10:15 - 01.04.2021 10:30","63629","66627"
"01.04.2021 10:30 - 01.04.2021 10:45","63817","66893"
"01.04.2021 10:45 - 01.04.2021 11:00","64126","66935"
"01.04.2021 11:00 - 01.04.2021 11:15","64716","67340"
